campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842591179420762	EliAds_fb_M_ID_TG_bf					2384.13	2491	4291	4291	289547	115	238	289369	21281		255657	2488	2475	2475	0.957098	0.555612	0.555612	2579757	0.924168	2416821	12069	0.197542	0.467835	11668	0.204331	0.482783	5581	4181	2017-06-28	2017-06-28	00:28:44	441185	415410	0.019658	121280	96423	291232	192155	149129	102055	88530		
23842589465590762	EliAds_fb_FM_ID_bf					7772.26	10079	16662	16662	1242910	363	607	1242028	143903		1050860	10104	9984	9984	0.771134	0.466466	0.466466	9685008	0.802504	8117712	46218	0.168165	0.477212	45472	0.170924	0.560158	17257	13450	2017-06-28	2017-06-28	00:28:44	2502867	2328988	0.015447	503163	366663	1137379	744830	576360	390477	333415		
23842585474840762	EliAds_fb_FM_BR_bf					367.68	2581	5973	5918	98050	139	39	97863	1042		90428	2579	2577	2577	0.142456	0.061557	0.062129	409714	0.897406	391478	6215	0.05916	1.516912	6030	0.060975	1.540316	5234	4171	2017-06-28	2017-06-28	00:28:44	17437	15821	0.008214	44765	25196	72757	48670	34611	26424	21779		
23842583502800762	EliAds_fb_FM_RU					3.97	3	4	4	725			725	15		702	3	4	4	1.323333	0.9925	0.9925	3617	1.097595	3518	8	0.49625	0.221178	8	0.49625	0.227402	0	0	2017-06-28	2017-06-28	00:28:45	16	16	0.012848	309	144	568	341	232	164	116		
23842591179420762	EliAds_fb_M_ID_TG_bf					2425.74	2530	4355	4355	295047	117	240	294865	21683		260558	2527	2514	2514	0.958791	0.557001	0.557001	2637559	0.919691	2467154	12257	0.197907	0.46471	11844	0.204807	0.480067	5673	4248	2017-06-28	2017-06-28	00:58:48	453241	423774	0.019644	123488	98201	297214	195991	152113	103946	90158		
23842589465590762	EliAds_fb_FM_ID_bf					7862.17	10196	16858	16858	1258769	367	613	1257874	145678		1064466	10212	10112	10112	0.771103	0.466376	0.466376	9817454	0.800836	8200008	46672	0.168456	0.475398	46128	0.170442	0.562536	17428	13584	2017-06-28	2017-06-28	00:58:49	2538147	2351553	0.015448	508947	370716	1152485	754005	583214	394858	337122		
23842585474840762	EliAds_fb_FM_BR_bf					382.51	2713	6291	6232	101978	146	42	101785	1084		94039	2711	2711	2711	0.140992	0.060803	0.061378	425565	0.898829	406498	6474	0.059084	1.521272	6300	0.060716	1.549823	5463	4348	2017-06-28	2017-06-28	00:58:49	18145	16858	0.0082	46648	26317	75750	50727	36111	27588	22741		
23842583502800762	EliAds_fb_FM_RU					4.06	3	6	5	744			744	15		721	3	5	5	1.353333	0.676667	0.812	3729	1.088764	3628	8	0.5075	0.214535	8	0.5075	0.220507	0	0	2017-06-28	2017-06-28	00:58:49	16	16	0.012848	316	147	586	351	240	168	118		
23842591179420762	EliAds_fb_M_ID_TG_bf					2459.79	2569	4425	4425	301193	117	242	301008	22218		265969	2566	2552	2552	0.957489	0.555885	0.555885	2682959	0.91682	2509360	12452	0.197542	0.464114	12048	0.204166	0.480122	5765	4314	2017-06-28	2017-06-28	01:28:48	463033	439151	0.019551	125816	100141	304155	200353	155434	105998	91938		
23842589465590762	EliAds_fb_FM_ID_bf					7942.3	10314	17051	17051	1275031	374	617	1274128	147590		1078319	10368	10248	10248	0.77005	0.465797	0.465797	9929153	0.799897	8284392	47147	0.168458	0.474834	46528	0.170699	0.561634	17608	13732	2017-06-28	2017-06-28	01:28:48	2568428	2387474	0.015426	514860	375160	1168563	763878	590666	399553	341128		
