campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842585679430042	EliAds_hikeyboard_AU_0623	23842586478510042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_switch	23842586478500042	20170627_V_switch	0.01				1			1			1							11	0.909091	11	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:30	0	0				1							23842586481350042	0	IMPRESSIONS	APP_INSTALLS	2000	15	45						
23842585679430042	EliAds_hikeyboard_AU_0623	23842586476750042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_enter2	23842586476740042	20170627_V_enter2	0.01																	6	1.666667	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:31	0	0											23842586477130042	0	IMPRESSIONS	APP_INSTALLS	2000	15	45						
23842582264520042	EliAds_hikeyboard_BR_0614	23842586460000042	BR_MF_20170627_1231_13_35_AB_OI_CIM_samsung_V	23842586460010042	20170627_v	0.15				16			16			12							107	1.401869	107	4	0.0375	3.738318	4	0.0375	3.738318	1	2	2017-06-28	2017-06-28	00:24:32	2	2	0.15	1	1	10	2	1	1	1			23842586468910042	0	IMPRESSIONS	APP_INSTALLS	1500	13	35						
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM	23842585679590042	20170623_3lian	0																	8	0	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:33	0	0											23842585679500042	180	IMPRESSIONS	APP_INSTALLS	3500	15	45						
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2	23842585683000042	20170623_many-keyboards-2	0.01																	4	2.5	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:34	0	0											23842585682910042	150	IMPRESSIONS	APP_INSTALLS	2000	15	45						
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24	23842585373410042	20170622_8P	0.61	4	5	5	30			29	1			4	4	4	0.1525	0.122	0.122	1570	0.388535	1560	28	0.021786	1.783439	28	0.021786	1.794872	8	16	2017-06-28	2017-06-28	00:24:35	7	7											23842585374980042	0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1					10
23842582264520042	EliAds_hikeyboard_BR_0614	23842585352540042	BR_F_20170622_1615_AB_OI_CIM_18_24_3lian	23842585352560042	20170622_3lian	0.25	2	4	4	10			10	2			2	2	2	0.125	0.0625	0.0625	363	0.688705	362	8	0.03125	2.203857	8	0.03125	2.209945	4	8	2017-06-28	2017-06-28	00:24:35	2	2											23842585356820042	0	IMPRESSIONS	APP_INSTALLS	1500	18	24	2					
23842585679430042	EliAds_hikeyboard_AU_0623	23842586478510042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_switch	23842586478500042	20170627_V_switch	0.15				8			8			8							31	4.83871	31	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:54:51	0	0	0.05	3	3	6	3	3	3	3			23842586481350042	0	IMPRESSIONS	APP_INSTALLS	2000	15	45						
23842585679430042	EliAds_hikeyboard_AU_0623	23842586477440042	AU_MF_20170627_1402_AB_OI_CIM_samsung_open	23842586477430042	20170627_V_open	0.01																	2	5	2	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:54:52	0	0											23842586478340042	0	IMPRESSIONS	APP_INSTALLS	2000	15	45						
23842585679430042	EliAds_hikeyboard_AU_0623	23842586475980042	AU_MF_20170627_1346_AB_OI_CIM_samsung_V_enter1	23842586475990042	20170627_V_enetr1	0.19				4			4			4							25	7.6	24	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:54:52	0	0	0.095	2	2	4	2	2	2	2			23842586477310042	0	IMPRESSIONS	APP_INSTALLS	2000	15	45						
