campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929310758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_8_1	23842572929490758	20170627_8_1	0																	2	0	2	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:24:04	0	0											23842572929360758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling	23842572909250758	20170627_sp_lg_calling	0.01				4			4			4							1	10	1	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:24:06	0	0	0.01	1		1							23842572912470758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572930730758	US_MF_20170627_2130_MB_Oi_CIM_sp_lg_4.3_6.0_5_1	23842572930850758	20170627_5_1	0.38				14			14			14							75	5.066667	75	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:04	2	2	0.126667	3	2	8	4	3	2	2			23842572930760758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929880758	US_MF_20170627_2127_MB_Oi_CIM_sp_lg_4.3_6.0_9_2	23842572930020758	20170627_9_2	0.08				3			3			3							18	4.444444	18	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:05	1	1	0.08	1	1	1	1	1	1	1			23842572929920758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929610758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_9_1	23842572929760758	20170627_9_1	0.04				2			2			2							6	6.666667	6	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:06	1	1	0.04	1	1	1	1	1	1	1			23842572929670758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929310758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_8_1	23842572929490758	20170627_8_1	0																	3	0	3	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:06	0	0											23842572929360758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929030758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_6_2	23842572929160758	20170627_6_2	0.04				1			1			1							9	4.444444	9	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:07	2	2				1							23842572929060758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling	23842572909250758	20170627_sp_lg_calling	0.21				6			6			6							44	4.772727	44	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:08	0	0	0.21	1		1							23842572912470758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717230758	US_F_20170626_2113_MB_OI_CIM_samsung_en_man	23842572717330758	20170626_man	0.01																	6	1.666667	6	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:09	0	0											23842572717240758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1	23842572716870758	20170626_guiding-1	0.01																	3	3.333333	3	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:10	0	0											23842572716780758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky	23842572715030758	20170626_Nightsky	0.08																	10	8	10	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:11	0	0											23842572714940758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714000758	US_F_20170626_2106_MB_OI_CIM_samsung_en_falshlight1	23842572714100758	20170626_falshlight1	0.01																	1	10	1	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:54:12	0	0											23842572714010758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572930730758	US_MF_20170627_2130_MB_Oi_CIM_sp_lg_4.3_6.0_5_1	23842572930850758	20170627_5_1	0.56				15			15			15							123	4.552846	122	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:04	2	2	0.186667	3	3	8	4	3	3	3			23842572930760758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929880758	US_MF_20170627_2127_MB_Oi_CIM_sp_lg_4.3_6.0_9_2	23842572930020758	20170627_9_2	0.11				3			3			3							28	3.928571	28	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:05	1	1	0.11	1	1	1	1	1	1	1			23842572929920758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929610758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_9_1	23842572929760758	20170627_9_1	0.05				2			2			2							7	7.142857	7	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:06	1	1	0.05	1	1	1	1	1	1	1			23842572929670758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929310758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_8_1	23842572929490758	20170627_8_1	0.01																	5	2	5	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:07	0	0											23842572929360758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929030758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_6_2	23842572929160758	20170627_6_2	0.06				1			1			1							16	3.75	16	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:07	2	2				1							23842572929060758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling	23842572909250758	20170627_sp_lg_calling	0.35	1	2	2	16			16			15	1	1	1	0.35	0.175	0.175	85	4.117647	85	1	0.35	1.176471	1	0.35	1.176471	1	1	2017-06-29	2017-06-29	01:24:08	2	2	0.116667	3		4	1						23842572912470758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717230758	US_F_20170626_2113_MB_OI_CIM_samsung_en_man	23842572717330758	20170626_man	0.01																	7	1.428571	7	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:14	0	0											23842572717240758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1	23842572716870758	20170626_guiding-1	0.01																	4	2.5	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:15	0	0											23842572716780758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572715860758	US_F_20170626_2112_MB_OI_CIM_samsung_en_book-4	23842572715960758	20170626_book-4	0.02																	4	5	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:15	0	0											23842572715870758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky	23842572715030758	20170626_Nightsky	0.1																	17	5.882353	16	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:16	0	0											23842572714940758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714450758	US_F_20170626_2106_MB_OI_CIM_samsung_en_light1	23842572714550758	20170626_light1	0.01																	3	3.333333	2	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:17	0	0											23842572714460758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714000758	US_F_20170626_2106_MB_OI_CIM_samsung_en_falshlight1	23842572714100758	20170626_falshlight1	0.01																	1	10	1	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:24:18	0	0											23842572714010758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572930730758	US_MF_20170627_2130_MB_Oi_CIM_sp_lg_4.3_6.0_5_1	23842572930850758	20170627_5_1	0.81				28			28			27							184	4.402174	183	1	0.81	0.543478	1	0.81	0.546448	2	2	2017-06-29	2017-06-29	01:54:04	5	5	0.10125	8	4	17	10	7	4	4			23842572930760758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929880758	US_MF_20170627_2127_MB_Oi_CIM_sp_lg_4.3_6.0_9_2	23842572930020758	20170627_9_2	0.23				4			4			4							54	4.259259	54	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:05	2	2	0.115	2	1	2	1	1	1	1			23842572929920758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929610758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_9_1	23842572929760758	20170627_9_1	0.07				2			2			2							11	6.363636	11	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:06	1	1	0.07	1	1	1	1	1	1	1			23842572929670758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929310758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_8_1	23842572929490758	20170627_8_1	0.05				1			1			1							12	4.166667	12	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:07	0	0											23842572929360758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929030758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_6_2	23842572929160758	20170627_6_2	0.09	1	2	2	4			4			3	1	1	1	0.09	0.045	0.045	24	3.75	23	1	0.09	4.166667	1	0.09	4.347826	1	1	2017-06-29	2017-06-29	01:54:07	3	3	0.09	1		3	1	1					23842572929060758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling	23842572909250758	20170627_sp_lg_calling	0.65	1	2	2	31			31			27	1	1	1	0.65	0.325	0.325	147	4.421769	147	4	0.1625	2.721088	4	0.1625	2.721088	4	4	2017-06-29	2017-06-29	01:54:08	3	3	0.13	5	1	7	2	1	1	1			23842572912470758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717230758	US_F_20170626_2113_MB_OI_CIM_samsung_en_man	23842572717330758	20170626_man	0.02																	8	2.5	7	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:10	0	0											23842572717240758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1	23842572716870758	20170626_guiding-1	0.01																	5	2	5	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:11	0	0											23842572716780758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572715860758	US_F_20170626_2112_MB_OI_CIM_samsung_en_book-4	23842572715960758	20170626_book-4	0.02																	4	5	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:11	0	0											23842572715870758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky	23842572715030758	20170626_Nightsky	0.21																	33	6.363636	31	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:12	1	1											23842572714940758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714450758	US_F_20170626_2106_MB_OI_CIM_samsung_en_light1	23842572714550758	20170626_light1	0.02																	5	4	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:13	0	0											23842572714460758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714000758	US_F_20170626_2106_MB_OI_CIM_samsung_en_falshlight1	23842572714100758	20170626_falshlight1	0.01																	1	10	1	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:14	0	0											23842572714010758	170	IMPRESSIONS	APP_INSTALLS	2500	15	45						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842571463630758	US_MF_20170620_2057_MB_Oi_CIM_sp_samsung_4.3_6.0_Flashlight-9	23842571463730758	20170620_Flashlight-9	0.01																	2	5	2	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	01:54:16	0	0											23842571463640758	110	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572930730758	US_MF_20170627_2130_MB_Oi_CIM_sp_lg_4.3_6.0_5_1	23842572930850758	20170627_5_1	0.9				37			37			36							212	4.245283	211	1	0.9	0.471698	1	0.9	0.473934	2	2	2017-06-29	2017-06-29	02:24:08	6	6	0.075	12	7	23	14	11	7	7			23842572930760758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929880758	US_MF_20170627_2127_MB_Oi_CIM_sp_lg_4.3_6.0_9_2	23842572930020758	20170627_9_2	0.32				7			7			7							76	4.210526	75	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	02:24:10	2	2	0.106667	3	2	3	2	2	2	2			23842572929920758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929610758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_9_1	23842572929760758	20170627_9_1	0.07				3			3			3							14	5	14	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	02:24:11	1	1	0.07	1	1	2	1	1	1	1			23842572929670758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929310758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_8_1	23842572929490758	20170627_8_1	0.08				1			1			1							19	4.210526	19	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	02:24:13	0	0											23842572929360758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572929030758	US_MF_20170627_2126_MB_Oi_CIM_sp_lg_4.3_6.0_6_2	23842572929160758	20170627_6_2	0.13	1	2	2	4			4			3	1	1	1	0.13	0.065	0.065	32	4.0625	31	1	0.13	3.125	1	0.13	3.225806	1	1	2017-06-29	2017-06-29	02:24:18	3	3	0.13	1		3	1	1					23842572929060758	150	IMPRESSIONS	APP_INSTALLS	3000	13	65						
