campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			17.06	146	1115	772	6816		1	6803	476		5839	145	144	144	0.116849	0.0153	0.022098	70196	0.243034	66926	487	0.035031	0.693772	481	0.035468	0.718704	192	140	2017-06-28	2017-06-28	00:01:09	21800	21636	0.005464	3122	1271	4303	2857	1899	889	825			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			0.14	1	7	5	282			282	2		270	1	1	1	0.14	0.02	0.028	2100	0.066667	2008	10	0.014	0.47619	10	0.014	0.498008	0	0	2017-06-28	2017-06-28	00:30:47	57	57	0.001007	139	35	198	126	79	6	6			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim			0.3	2	7	5	67			67	27			2	2	2	0.15	0.042857	0.06	2271	0.1321	2255	40	0.0075	1.761339	39	0.007692	1.72949	1	22	2017-06-28	2017-06-28	00:31:28	1686	1676											0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"		
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			0.14	1	7	5	354			354	5		333	1	1	1	0.14	0.02	0.028	2711	0.051641	2565	16	0.00875	0.590188	16	0.00875	0.623782	1	1	2017-06-28	2017-06-28	01:01:18	194	193	0.000824	170	48	245	153	95	12	12			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim			0.67	5	17	13	155			155	60		1	5	5	5	0.134	0.039412	0.051538	4966	0.134917	4834	94	0.007128	1.892872	92	0.007283	1.903186	8	46	2017-06-28	2017-06-28	01:01:58	3669	3575	0.67	1	1	1	1	1	1	1			0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"		
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			0.28	2	14	9	380			380	6		356	2	2	2	0.14	0.02	0.031111	3080	0.090909	2926	18	0.015556	0.584416	18	0.015556	0.615174	2	2	2017-06-28	2017-06-28	01:31:01	328	327	0.00153	183	56	262	165	103	19	19			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim			1.16	7	28	19	218			218	88		2	7	7	7	0.165714	0.041429	0.061053	7687	0.150904	7497	128	0.009063	1.665149	124	0.009355	1.653995	10	61	2017-06-28	2017-06-28	01:31:41	5681	5545	0.58	2	1	2	2	1	1	1			0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"		
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			0.28	2	14	9	418			418	6		387	2	2	2	0.14	0.02	0.031111	3432	0.081585	3277	25	0.0112	0.728438	25	0.0112	0.762893	5	4	2017-06-28	2017-06-28	02:08:36	473	472	0.001366	205	67	289	186	119	29	28			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim			1.64	12	46	33	306			306	137		3	12	12	12	0.136667	0.035652	0.049697	9978	0.164362	9777	166	0.00988	1.66366	161	0.010186	1.646722	13	78	2017-06-28	2017-06-28	02:10:36	7344	7247	0.82	2	1	3	2	1	1	1			0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"		
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1			0.28	2	14	9	442			442	8		405	2	2	2	0.14	0.02	0.031111	3652	0.07667	3495	29	0.009655	0.794085	29	0.009655	0.829757	6	5	2017-06-28	2017-06-28	02:32:17	573	572	0.00129	217	75	304	197	127	37	36			15	APP_INSTALLS	APP_INSTALLS	4000	13	50					
