campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842583512360598	20170519_V_new	0																	4	0	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:34:31	3	3											23842583741410598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842583326670598	20170519_V	0				49			49	5		41							567	0	559	3	0	0.529101	3	0	0.536673	0	0	2017-06-29	2017-06-29	00:34:32	224	223	0	25	6	36	26	16	3	2			23842583326850598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						9
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842577900120598	20170505_V1	0				10			10			9							78	0	77	1	0	1.282051	1	0	1.298701	1	1	2017-06-29	2017-06-29	00:34:32	45	40	0	7	3	12	5	3	3	3			23842577900670598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim	23842583520060598	"Default Name-应用安装量"	0				3			3			2							7	0	7	1	0	14.285714	1	0	14.285714	0	0	2017-06-29	2017-06-29	00:34:33	4	4	0	1	1	2	1	1	1	1			23842583519960598	0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"			
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim	23842570799350598	20170412_5I_1	0				4			4	3									95	0	95	1	0	1.052632	1	0	1.052632	0	1	2017-06-29	2017-06-29	00:36:07	79	79											23842570800240598	0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"			
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim	23842570799330598	20170412_5I_2	0.31	4	14	11	67			67	32			4	4	4	0.0775	0.022143	0.028182	2347	0.132084	2320	35	0.008857	1.491265	35	0.008857	1.508621	2	19	2017-06-29	2017-06-29	00:36:08	1714	1697											23842570800010598	0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649360598;23842570649330598	"Lookalike (ID, 3% to 6%) - IDMF1;Lookalike (ID, 3%) - IDMF1"			10
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842583512360598	20170519_V_new	0																	4	0	4	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:57:10	3	3											23842583741410598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842583326670598	20170519_V	0				77			77	7		64							959	0	945	6	0	0.625652	6	0	0.634921	2	2	2017-06-29	2017-06-29	00:57:11	433	432	0	38	11	51	36	23	7	6			23842583326850598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						9
23842576415680598	EliAds_Typany_ID_0501	23842577900130598	ID_MF_1700505_1345_MB_Oi_CI_V1	23842577900120598	20170505_V1	0				24			24			22							232	0	229	2	0	0.862069	2	0	0.873362	2	2	2017-06-29	2017-06-29	00:57:11	118	116	0	14	6	18	11	8	6	7			23842577900670598	15	APP_INSTALLS	APP_INSTALLS	4000	13	50						
23842570697070598	EliAds_Typany_ID_0.14	23842570799340598	ID_MF_170412_2240_LI6IDMF1_AB_Oi_Cim	23842583520060598	"Default Name-应用安装量"	0				3			3			2							11	0	11	1	0	9.090909	1	0	9.090909	0	0	2017-06-29	2017-06-29	00:57:12	7	7	0	1	1	2	1	1	1	1			23842583519960598	0	IMPRESSIONS	APP_INSTALLS	2100	13	45		23842570649330598;23842570649360598	"Lookalike (ID, 3%) - IDMF1;Lookalike (ID, 3% to 6%) - IDMF1"			
