campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842588342520341	EliAds_and_SA_0525_1	23842607100160341	SA_MF_20170622_1337_AB_Oi_CIM_samsungall_chat-1			6	10	699	78	129			129				10	11	11	0.6	0.008584	0.076923	8297	0.723153	7782	129	0.046512	1.554779	127	0.047244	1.631971	1	1	2017-06-27	2017-06-27	00:30:01	5	5											0	IMPRESSIONS	APP_INSTALLS	1500	13	48					
23842602465710341	EliAds_and_SA_0614_test	23842606422300341	SA_F_170621_1110_MB_Oi_CIM_25_34			8.07	9	525	42	147	1		147	8			9	9	9	0.896667	0.015371	0.192143	6914	1.167197	6274	138	0.058478	1.99595	135	0.059778	2.151737	21	20	2017-06-27	2017-06-27	00:30:30	954	954											120	IMPRESSIONS	APP_INSTALLS	30000	25	34	2				
23842588342520341	EliAds_and_SA_0525_1	23842605432140341	SA_MF_20170619_2104_AB_Oi_CIM_samsungchange1_8			6.71	8	599	65	170			169	6			8	8	8	0.83875	0.011202	0.103231	7078	0.948008	6754	163	0.041166	2.30291	160	0.041938	2.368967	34	11	2017-06-27	2017-06-27	00:30:45	433	433											0	IMPRESSIONS	APP_INSTALLS	2000	13	48					
23842588342520341	EliAds_and_SA_0525_1	23842605430750341	SA_MF_20170619_2102_AB_Oi_CIM_samsungchange1_2			7.18	7	335	45	165			165				7	7	7	1.025714	0.021433	0.159556	7164	1.002233	6946	165	0.043515	2.303183	163	0.044049	2.346674	0	0	2017-06-27	2017-06-27	00:30:47	0	0											0	IMPRESSIONS	APP_INSTALLS	2000	13	48					
23842601519620341	EliAds_and_ph_0612	23842604781670341	PH_and_MF_170618_1306_AB_Oi_CIM_OPPOA37			4.32	15	1010	78	157		4	157	51			15	15	15	0.288	0.004277	0.055385	4371	0.988332	4260	102	0.042353	2.333562	93	0.046452	2.183099	95	73	2017-06-27	2017-06-27	00:30:55	1538	1512											0	IMPRESSIONS	APP_INSTALLS	1200	13	48					
23842601900310341	EliAds_ios_ph_0613	23842604009530341	PH_ios_MF_170616_1825_MB_Oi_CIM			0.02																	5	4	5	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:30:56	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601900310341	EliAds_ios_ph_0613	23842602495910341	PH_ios_MF_170614_1350_MB_Oi_CIM			0.01																	21	0.47619	21	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:31:10	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601900310341	EliAds_ios_ph_0613	23842602494830341	PH_ios_MF_170614_1335_MB_Oi_CIM			0																	7	0	7	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:31:10	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601519620341	EliAds_and_ph_0612	23842602187960341	PH_and_F_170613_2115_MB_Oi_CIM_20_35_beauty2			1.25	4	246	20	72	1		71	13			4	4	4	0.3125	0.005081	0.0625	1879	0.665247	1836	57	0.02193	3.033528	54	0.023148	2.941176	41	51	2017-06-27	2017-06-27	00:31:15	557	550											25	IMPRESSIONS	APP_INSTALLS	1500	20	35	2				
23842601519620341	EliAds_and_ph_0612	23842602177330341	PH_and_F_170613_2050_MB_Oi_CIM_15_25_beauty1			0.01				1			1	1									50	0.2	39	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:31:16	0	0											20	IMPRESSIONS	APP_INSTALLS	1500	15	25	2				
23842601519620341	EliAds_and_ph_0612	23842602167880341	PH_and_M_170613_2015_MB_Oi_CIM			0.02																	18	1.111111	18	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:31:17	0	0											20	IMPRESSIONS	APP_INSTALLS	1500	15	25	1				
23842601900310341	EliAds_ios_ph_0613	23842601900370341	PH_ios_MF_170612_1816_MB_Oi_CI			0																	6	0	6	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:31:20	0	0											35	APP_INSTALLS	APP_INSTALLS	4000	13	48					
23842588342520341	EliAds_and_SA_0525_1	23842607100160341	SA_MF_20170622_1337_AB_Oi_CIM_samsungall_chat-1			6.31	10	731	83	134			134				10	11	11	0.631	0.008632	0.076024	8849	0.713075	8286	134	0.04709	1.514295	132	0.047803	1.593049	1	1	2017-06-27	2017-06-27	01:00:38	8	8											0	IMPRESSIONS	APP_INSTALLS	1500	13	48					
23842602465710341	EliAds_and_SA_0614_test	23842606422300341	SA_F_170621_1110_MB_Oi_CIM_25_34			8.53	9	550	45	150	1		150	8			9	9	9	0.947778	0.015509	0.189556	7264	1.174284	6572	141	0.060496	1.941079	138	0.061812	2.099817	22	21	2017-06-27	2017-06-27	01:01:07	1020	1013											120	IMPRESSIONS	APP_INSTALLS	30000	25	34	2				
23842588342520341	EliAds_and_SA_0525_1	23842605432140341	SA_MF_20170619_2104_AB_Oi_CIM_samsungchange1_8			7.24	10	719	85	183			182	7			10	10	10	0.724	0.01007	0.085176	7600	0.952632	7175	175	0.041371	2.302632	172	0.042093	2.397213	37	12	2017-06-27	2017-06-27	01:01:18	469	468											0	IMPRESSIONS	APP_INSTALLS	2000	13	48					
23842588342520341	EliAds_and_SA_0525_1	23842605430750341	SA_MF_20170619_2102_AB_Oi_CIM_samsungchange1_2			7.67	7	346	46	176			176				7	7	7	1.095714	0.022168	0.166739	7594	1.010008	7349	176	0.04358	2.317619	174	0.04408	2.367669	0	0	2017-06-27	2017-06-27	01:01:22	0	0											0	IMPRESSIONS	APP_INSTALLS	2000	13	48					
23842601519620341	EliAds_and_ph_0612	23842604781670341	PH_and_MF_170618_1306_AB_Oi_CIM_OPPOA37			4.46	15	1019	79	158		4	158	52			15	15	15	0.297333	0.004377	0.056456	4502	0.990671	4384	102	0.043725	2.26566	93	0.047957	2.12135	95	73	2017-06-27	2017-06-27	01:01:40	1581	1552											0	IMPRESSIONS	APP_INSTALLS	1200	13	48					
23842601900310341	EliAds_ios_ph_0613	23842604009530341	PH_ios_MF_170616_1825_MB_Oi_CIM			0.02																	5	4	5	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:01:41	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601900310341	EliAds_ios_ph_0613	23842602495910341	PH_ios_MF_170614_1350_MB_Oi_CIM			0.01																	24	0.416667	24	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:01:55	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601900310341	EliAds_ios_ph_0613	23842602494830341	PH_ios_MF_170614_1335_MB_Oi_CIM			0																	7	0	7	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:01:55	0	0											30	IMPRESSIONS	APP_INSTALLS	2000	15	46					
23842601519620341	EliAds_and_ph_0612	23842602187960341	PH_and_F_170613_2115_MB_Oi_CIM_20_35_beauty2			1.31	4	246	20	73	1		72	13			4	4	4	0.3275	0.005325	0.0655	1935	0.677003	1888	58	0.022586	2.997416	55	0.023818	2.913136	42	51	2017-06-27	2017-06-27	01:02:02	571	563											25	IMPRESSIONS	APP_INSTALLS	1500	20	35	2				
23842601519620341	EliAds_and_ph_0612	23842602177330341	PH_and_F_170613_2050_MB_Oi_CIM_15_25_beauty1			0.01				1			1	1									51	0.196078	39	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:02:03	0	0											20	IMPRESSIONS	APP_INSTALLS	1500	15	25	2				
23842601519620341	EliAds_and_ph_0612	23842602167880341	PH_and_M_170613_2015_MB_Oi_CIM			0.02																	20	1	20	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:02:03	0	0											20	IMPRESSIONS	APP_INSTALLS	1500	15	25	1				
23842601900310341	EliAds_ios_ph_0613	23842601900370341	PH_ios_MF_170612_1816_MB_Oi_CI			0																	6	0	6	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:02:05	0	0											35	APP_INSTALLS	APP_INSTALLS	4000	13	48					
23842588342520341	EliAds_and_SA_0525_1	23842607100160341	SA_MF_20170622_1337_AB_Oi_CIM_samsungall_chat-1			6.68	11	752	89	140			140				11	12	12	0.607273	0.008883	0.075056	9387	0.711622	8819	140	0.047714	1.491424	138	0.048406	1.564803	1	1	2017-06-27	2017-06-27	01:29:11	8	8											0	IMPRESSIONS	APP_INSTALLS	1500	13	48					
