campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2			0.02																	4	5	4	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:29:23	0	0											150	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM			0.04																	9	4.444444	9	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:29:24	0	0											180	IMPRESSIONS	APP_INSTALLS	3500	15	45					
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24			1.11	4	5	5	41			41	4			4	4	4	0.2775	0.222	0.222	2089	0.531355	2075	37	0.03	1.771182	33	0.033636	1.590361	14	18	2017-06-27	2017-06-27	00:29:25	9	9											0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1				
23842582264520042	EliAds_hikeyboard_BR_0614	23842585366920042	BR_MF_20170622_1709_AB_OI_CIM_18_24_V_hikeyboard-1			0.39				46			46	4		38							435	0.896552	434	4	0.0975	0.91954	4	0.0975	0.921659	1	0	2017-06-27	2017-06-27	00:29:26	0	0	0.043333	9	5	36	18	7	5	5			0	IMPRESSIONS	APP_INSTALLS	1500	18	24					
23842582264520042	EliAds_hikeyboard_BR_0614	23842585352540042	BR_F_20170622_1615_AB_OI_CIM_18_24_3lian			0.64				17			17	4									974	0.657084	965	13	0.049231	1.334702	12	0.053333	1.243523	9	8	2017-06-27	2017-06-27	00:29:27	3	3											0	IMPRESSIONS	APP_INSTALLS	1500	18	24	2				
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2			0.05				1			1										11	4.545455	11	1	0.05	9.090909	1	0.05	9.090909	0	0	2017-06-27	2017-06-27	00:59:49	0	0											150	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM			0.05																	13	3.846154	12	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:59:50	0	0											180	IMPRESSIONS	APP_INSTALLS	3500	15	45					
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24			2.47	26	44	44	115	1		115	12			26	26	26	0.095	0.056136	0.056136	5064	0.487757	5015	102	0.024216	2.014218	91	0.027143	1.814556	42	63	2017-06-27	2017-06-27	00:59:50	40	40											0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1				
23842582264520042	EliAds_hikeyboard_BR_0614	23842585366920042	BR_MF_20170622_1709_AB_OI_CIM_18_24_V_hikeyboard-1			1.1	4	7	7	166			166	15		137	4	4	4	0.275	0.157143	0.157143	1217	0.903862	1215	14	0.078571	1.15037	14	0.078571	1.152263	1	0	2017-06-27	2017-06-27	00:59:52	0	0	0.030556	36	19	124	62	31	21	19			0	IMPRESSIONS	APP_INSTALLS	1500	18	24					
23842582264520042	EliAds_hikeyboard_BR_0614	23842585352540042	BR_F_20170622_1615_AB_OI_CIM_18_24_3lian			1.43	7	13	13	58			57	8			6	7	7	0.204286	0.11	0.11	2284	0.626095	2258	49	0.029184	2.145359	48	0.029792	2.125775	30	38	2017-06-27	2017-06-27	00:59:53	9	9											0	IMPRESSIONS	APP_INSTALLS	1500	18	24	2				
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2			0.05	1	2	2	1			1				1	1	1	0.05	0.025	0.025	12	4.166667	12	1	0.05	8.333333	1	0.05	8.333333	0	0	2017-06-27	2017-06-27	01:28:52	0	0											150	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM			0.07																	19	3.684211	18	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:28:53	0	0											180	IMPRESSIONS	APP_INSTALLS	3500	15	45					
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24			3.19	37	64	64	160	1		160	15			37	37	37	0.086216	0.049844	0.049844	6859	0.465082	6816	144	0.022153	2.099431	133	0.023985	1.951291	65	83	2017-06-27	2017-06-27	01:28:53	59	59											0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1				
23842582264520042	EliAds_hikeyboard_BR_0614	23842585366920042	BR_MF_20170622_1709_AB_OI_CIM_18_24_V_hikeyboard-1			1.69	9	16	16	272			272	19		229	9	9	9	0.187778	0.105625	0.105625	1787	0.945719	1784	24	0.070417	1.343033	24	0.070417	1.345291	1	0	2017-06-27	2017-06-27	01:28:54	0	0	0.027258	62	34	208	106	53	36	34			0	IMPRESSIONS	APP_INSTALLS	1500	18	24					
23842582264520042	EliAds_hikeyboard_BR_0614	23842585352540042	BR_F_20170622_1615_AB_OI_CIM_18_24_3lian			1.84	21	35	35	83			82	10			19	20	20	0.087619	0.052571	0.052571	3127	0.588423	3090	72	0.025556	2.302526	68	0.027059	2.200647	45	57	2017-06-27	2017-06-27	01:28:55	16	16											0	IMPRESSIONS	APP_INSTALLS	1500	18	24	2				
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2			0.06	1	2	2	1			1				1	1	1	0.06	0.03	0.03	15	4	14	1	0.06	6.666667	1	0.06	7.142857	0	0	2017-06-27	2017-06-27	01:58:55	0	0											150	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM			0.1																	26	3.846154	25	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:58:56	0	0											180	IMPRESSIONS	APP_INSTALLS	3500	15	45					
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24			3.81	46	80	80	197	1		197	19			46	46	46	0.082826	0.047625	0.047625	8299	0.459091	8195	177	0.021525	2.132787	164	0.023232	2.00122	79	99	2017-06-27	2017-06-27	01:58:56	73	73											0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1				
23842582264520042	EliAds_hikeyboard_BR_0614	23842585366920042	BR_MF_20170622_1709_AB_OI_CIM_18_24_V_hikeyboard-1			2.08	14	23	23	355			355	30		296	14	13	13	0.148571	0.090435	0.090435	2211	0.940751	2207	29	0.071724	1.311624	29	0.071724	1.314001	2	1	2017-06-27	2017-06-27	01:58:57	0	0	0.025366	82	43	274	133	70	45	41			0	IMPRESSIONS	APP_INSTALLS	1500	18	24					
