campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842585679430042	EliAds_hikeyboard_AU_0623	23842586478510042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_switch			0.01				3			3			3							11	0.909091	11	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:51	0	0	0.01	1	1	3	1	1	1	1			0	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842586476750042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_enter2			0.01																	6	1.666667	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:52	0	0											0	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842586475980042	AU_MF_20170627_1346_AB_OI_CIM_samsung_V_enter1			0.08				2			2			2							6	13.333333	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:52	0	0	0.08	1	1	2	1	1	1	1			0	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842586474270042	AU_MF_20170627_1340_AB_OI_CIM_samsung_V			0.09																	18	5	18	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:53	0	0											0	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842582264520042	EliAds_hikeyboard_BR_0614	23842586460000042	BR_MF_20170627_1231_13_35_AB_OI_CIM_samsung_V			0.15				24			24			19							114	1.315789	114	5	0.03	4.385965	5	0.03	4.385965	2	3	2017-06-28	2017-06-28	00:28:53	2	2	0.075	2	2	16	4	2	2	2			0	IMPRESSIONS	APP_INSTALLS	1500	13	35					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585682860042	AU_MF_20170623_2103_AB_OI_CIM_many-keyboards-2			0.01																	4	2.5	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:53	0	0											150	IMPRESSIONS	APP_INSTALLS	2000	15	45					
23842585679430042	EliAds_hikeyboard_AU_0623	23842585679490042	AU_MF_20170623_2040_MB_OI_CIM			0																	8	0	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:55	0	0											180	IMPRESSIONS	APP_INSTALLS	3500	15	45					
23842580794710042	EliAds_hikeyboard_BR_0610	23842585373430042	BR_M_170622_1735_AB_OI_CIM_13_24			0.74	7	10	10	44			43	1			7	7	7	0.105714	0.074	0.074	1924	0.384615	1910	42	0.017619	2.182952	41	0.018049	2.146597	12	24	2017-06-28	2017-06-28	00:28:55	7	7											0	IMPRESSIONS	APP_INSTALLS	2500	13	25	1				
23842582264520042	EliAds_hikeyboard_BR_0614	23842585352540042	BR_F_20170622_1615_AB_OI_CIM_18_24_3lian			0.33	2	4	4	10			10	2			2	2	2	0.165	0.0825	0.0825	484	0.681818	483	8	0.04125	1.652893	8	0.04125	1.656315	5	9	2017-06-28	2017-06-28	00:28:58	2	2											0	IMPRESSIONS	APP_INSTALLS	1500	18	24	2				
23842585679430042	EliAds_hikeyboard_AU_0623	23842586478510042	AU_MF_20170627_1355_AB_OI_CIM_samsung_V_switch			0.22				8			8			8							51	4.313725	51	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:59:06	0	0	0.073333	3	3	6	3	3	3	3			0	IMPRESSIONS	APP_INSTALLS	2000	15	45					
