campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717000758	US_F_20170626_2113_MB_OI_CIM_samsung_en_lighthouse-2			0.09				1			1										11	8.181818	11	1	0.09	9.090909	1	0.09	9.090909	1	0	2017-06-28	2017-06-28	00:28:32	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1			0.07																	15	4.666667	15	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:33	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky			0.01																	5	2	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:35	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842564020810758	eliads_beaconflashlight_US_0519_M	23842568835020758	US_MF_170612_1020_MB_Oi_CI_callingV1_sp_13_35_4.3			0				15			15			15							109	0	108	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:41	4	4	0	5	3	9	6	4	3	3			125	APP_INSTALLS	APP_INSTALLS	8000	13	35					
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling			0.25				7			7			6							52	4.807692	49	1	0.25	1.923077	1	0.25	2.040816	0	0	2017-06-28	2017-06-28	00:58:32	0	0	0.083333	3		2		1	1	1			150	IMPRESSIONS	APP_INSTALLS	3000	13	65					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717230758	US_F_20170626_2113_MB_OI_CIM_samsung_en_man			0																	4	0	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:58:32	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717000758	US_F_20170626_2113_MB_OI_CIM_samsung_en_lighthouse-2			0.22				1			1										18	12.222222	17	1	0.22	5.555556	1	0.22	5.882353	1	0	2017-06-28	2017-06-28	00:58:33	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1			0.24				1			1										34	7.058824	33	1	0.24	2.941176	1	0.24	3.030303	0	0	2017-06-28	2017-06-28	00:58:33	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572715860758	US_F_20170626_2112_MB_OI_CIM_samsung_en_book-4			0.01																	2	5	2	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:58:34	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky			0.04																	12	3.333333	10	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:58:36	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714450758	US_F_20170626_2106_MB_OI_CIM_samsung_en_light1			0.02																	1	20	1	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:58:36	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842564020810758	eliads_beaconflashlight_US_0519_M	23842568835020758	US_MF_170612_1020_MB_Oi_CI_callingV1_sp_13_35_4.3			0	1	2	2	58			58			57	1	1	1	0	0	0	290	0	286	1	0	0.344828	1	0	0.34965	2	2	2017-06-28	2017-06-28	00:58:53	14	14	0	23	12	33	24	15	12	12			125	APP_INSTALLS	APP_INSTALLS	8000	13	35					
23842564020810758	eliads_beaconflashlight_US_0519_M	23842572909240758	US_MF_20170627_2026_MB_Oi_CIM_sp_lg_4.3_6.0_calling			0.36	1	2	2	17			17	1		14	1	1	1	0.36	0.18	0.18	88	4.090909	88	2	0.18	2.272727	2	0.18	2.272727	1	0	2017-06-28	2017-06-28	01:28:31	3	3	0.06	6	1	7	2	1	1	1			150	IMPRESSIONS	APP_INSTALLS	3000	13	65					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717230758	US_F_20170626_2113_MB_OI_CIM_samsung_en_man			0																	4	0	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	01:28:32	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572717000758	US_F_20170626_2113_MB_OI_CIM_samsung_en_lighthouse-2			0.41				1			1										43	9.534884	41	1	0.41	2.325581	1	0.41	2.439024	1	0	2017-06-28	2017-06-28	01:28:32	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572716760758	US_F_20170626_2113_MB_OI_CIM_samsung_en_guiding-1			0.49	1	2	2	2			2				1	1	1	0.49	0.245	0.245	67	7.313433	65	2	0.245	2.985075	2	0.245	3.076923	0	0	2017-06-28	2017-06-28	01:28:33	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572715860758	US_F_20170626_2112_MB_OI_CIM_samsung_en_book-4			0.02																	7	2.857143	7	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	01:28:34	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714930758	US_F_20170626_2107_MB_OI_CIM_samsung_en_Nightsky			0.07																	18	3.888889	16	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	01:28:35	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714450758	US_F_20170626_2106_MB_OI_CIM_samsung_en_light1			0.02																	1	20	1	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	01:28:36	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842565642150758	eliads_beaconflashlight_US_0526_M	23842572714000758	US_F_20170626_2106_MB_OI_CIM_samsung_en_falshlight1			0.01																	1	10	1	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	01:28:36	0	0											170	IMPRESSIONS	APP_INSTALLS	2500	15	45					
23842564020810758	eliads_beaconflashlight_US_0519_M	23842568835020758	US_MF_170612_1020_MB_Oi_CI_callingV1_sp_13_35_4.3			3.46	2	4	4	100			100			95	2	2	2	1.73	0.865	0.865	468	7.393162	462	5	0.692	1.068376	5	0.692	1.082251	5	3	2017-06-28	2017-06-28	01:28:43	24	24	0.104848	33	14	56	32	18	14	14			125	APP_INSTALLS	APP_INSTALLS	8000	13	35					
