campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842735532680616	EliAds_fb_FM_KR_3	23842743935040616	KR_MF_20170619_1341_iOS_KRMF5_pink_MB_Oi_flower_2	23842743935140616	flower_2	2.75				189			189			180							648	4.243827	636	9	0.305556	1.388889	9	0.305556	1.415094	9	7	2017-06-29	2017-06-29	00:27:14	308	299	0.024775	111	62	152	110	81	74	48			23842743935050616	150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			9
23842735532680616	EliAds_fb_FM_KR_3	23842743933890616	KR_MF_20170619_1322_iOS_KRMF5_pink_MB_Oi_black_1	23842743933990616	black_1	0.11				13			13			11							53	2.075472	52	2	0.055	3.773585	2	0.055	3.846154	2	2	2017-06-29	2017-06-29	00:27:23	33	32	0.0275	4	2	7	5	4	2	2			23842743933900616	140	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842741006860616	KR_MF_170604_0755_iOS_KRMF5_fatFaces_MB_Oi_Cim	23842741006880616	20170603_1V_fatBoyFace	2.29	1	4	3	180			180	2		170	1	1	1	2.29	0.5725	0.763333	443	5.1693	433	8	0.28625	1.805869	8	0.28625	1.847575	8	7	2017-06-29	2017-06-29	00:27:28	3	3	0.027262	84	48	145	101	83	50	28			23842741007580616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842741006860616	KR_MF_170604_0755_iOS_KRMF5_fatFaces_MB_Oi_Cim	23842741006870616	20170603_1V_fatGirlFace	0.9				69			69			65							171	5.263158	171	4	0.225	2.339181	4	0.225	2.339181	4	4	2017-06-29	2017-06-29	00:27:28	1	1	0.021951	41	24	53	41	36	31	14			23842741007730616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842743017300616	KR_MF_170613_2120_iOS_KRMF5_magic_MB_Oi_Cim	23842743018000616	201706013_combine	0.24				20			20			20							71	3.380282	66	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:27:30	25	24	0.021818	11	6	17	10	7	7	4			23842743018160616	130	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842743017300616	KR_MF_170613_2120_iOS_KRMF5_magic_MB_Oi_Cim	23842743017310616	201706013_magic	0.22				22			22			22							59	3.728814	49	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:27:31	18	13	0.01375	16	16	25	18	16	15	12			23842743018350616	130	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842719941570616	EliAds_fb_Male_RU_2	23842719953010616	EliAds_RU_M_70427_1900_MB_13-44_FI_Ll10RUM1d90_Oi_Ci	23842741684510616	RU_F_20170607_streetFight	1.36	3	6	5	388			388	14		352	3	4	4	0.453333	0.226667	0.272	901	1.509434	901	22	0.061818	2.441731	22	0.061818	2.441731	0	0	2017-06-29	2017-06-29	00:27:31	0	0	0.005211	261	105	342	287	264	119	93			23842741684950616	75	APP_INSTALLS	APP_INSTALLS	100000	13	44	1	23842705126100616	"Lookalike (RU, 10%) - RUM1d90"			8
23842719941570616	EliAds_fb_Male_RU_2	23842719953010616	EliAds_RU_M_70427_1900_MB_13-44_FI_Ll10RUM1d90_Oi_Ci	23842726388060616	"RU_F_20170505_oneGirl - Copy"	1.9	3	7	7	316			316	8		297	3	4	4	0.633333	0.271429	0.271429	1147	1.656495	1137	11	0.172727	0.959024	11	0.172727	0.967458	0	0	2017-06-29	2017-06-29	00:27:32	1	1	0.012102	157	66	256	182	139	88	52			23842726391360616	75	APP_INSTALLS	APP_INSTALLS	100000	13	44	1	23842705126100616	"Lookalike (RU, 10%) - RUM1d90"			7
23842719941570616	EliAds_fb_Male_RU_2	23842719953010616	EliAds_RU_M_70427_1900_MB_13-44_FI_Ll10RUM1d90_Oi_Ci	23842719953030616	RU_F_20170419_1V_Video13_girlsinging	1.36	2	4	4	190		1	190	5		176	2	3	3	0.68	0.34	0.34	594	2.289562	593	8	0.17	1.346801	8	0.17	1.349073	0	0	2017-06-29	2017-06-29	00:27:34	1	1	0.015814	86	46	154	105	80	56	40			23842719955260616	75	APP_INSTALLS	APP_INSTALLS	100000	13	44	1	23842705126100616	"Lookalike (RU, 10%) - RUM1d90"			8
23842735532680616	EliAds_fb_FM_KR_3	23842740654200616	KR_MF_170602_1630_iOS_KRMF5_MB_Oi_Ci	23842740654250616	20170525_1V_singing	18.4	15	46	37	775			775	4		632	15	16	16	1.226667	0.4	0.497297	3882	4.739825	3590	139	0.132374	3.580629	133	0.138346	3.704735	140	134	2017-06-29	2017-06-29	00:27:41	1914	1780	0.085185	216	85	324	182	127	85	58			23842740655830616	175	APP_INSTALLS	APP_INSTALLS	20000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			9
23842735532680616	EliAds_fb_FM_KR_3	23842740654200616	KR_MF_170602_1630_iOS_KRMF5_MB_Oi_Ci	23842740654230616	"20170526_1V_grayGirl - Copy"	21.39	16	42	35	1507	1	2	1507	27		1387	16	18	18	1.336875	0.509286	0.611143	6609	3.236496	6392	90	0.237667	1.361779	89	0.240337	1.392365	55	50	2017-06-29	2017-06-29	00:27:51	127	125	0.037007	578	252	843	547	436	254	210			23842740655680616	175	APP_INSTALLS	APP_INSTALLS	20000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			8
23842735532680616	EliAds_fb_FM_KR_3	23842740654200616	KR_MF_170602_1630_iOS_KRMF5_MB_Oi_Ci	23842740654180616	20170525_1V_whiteGirl	0				27			27			25							116	0	111	2	0	1.724138	2	0	1.801802	1	1	2017-06-29	2017-06-29	00:27:52	61	57	0	2	2	30	13	10	2	2			23842740656010616	175	APP_INSTALLS	APP_INSTALLS	20000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842742931390616	KR_MF_170613_1446_iOS_insterest_rabbit_MB_Oi_Cim	23842742931380616	20170613_blue	3.39				236		1	236	2		185							672	5.044643	644	48	0.070625	7.142857	45	0.075333	6.987578	47	45	2017-06-29	2017-06-29	00:27:54	343	329	0.029224	116	91	183	147	123	94	70			23842742933120616	150	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003139342776;6003180202133;6003286859676;6004030160948;6004158316095	"Funny Videos;Viral video;Short film;Internet meme;comedy;Social media;YouTube"	9
23842735532680616	EliAds_fb_FM_KR_3	23842742931390616	KR_MF_170613_1446_iOS_insterest_rabbit_MB_Oi_Cim	23842742931370616	20170613_girl	3.75	2	10	7	309			309			250	2	2	2	1.875	0.375	0.535714	970	3.865979	920	59	0.063559	6.082474	56	0.066964	6.086957	59	56	2017-06-29	2017-06-29	00:27:54	512	480	0.026224	143	97	241	184	151	95	75			23842742932960616	150	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003139342776;6003180202133;6003286859676;6004030160948;6004158316095	"Funny Videos;Viral video;Short film;Internet meme;comedy;Social media;YouTube"	7
23842735532680616	EliAds_fb_FM_KR_3	23842743018550616	KR_MF_170613_2120_iOS_KRMF5_twoMan_MB_Oi_Cim	23842743018540616	201706013_twoMan	0.09				6			6			6							21	4.285714	19	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:27:55	10	9	0.045	2	1	3	2	1	1	1			23842743018850616	150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842743015910616	KR_MF_170613_2110_iOS_KRMF5_pink_MB_Oi_Cim	23842743015920616	201706013_pink	0.11				9			9			9							31	3.548387	24	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:27:55	9	7	0.036667	3	3	8	3	3	3	3			23842743017050616	150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842728373390616	EliAds_fb_FM_BR	23842738385600616	EliAds_BR_MF_70527_1830_Ll10BXMF1_AB_Oi_Ci	23842742123200616	BR_20170510_WomanFace	22.8	155	367	362	8295	4	4	8280	37		7851	155	155	155	0.147097	0.062125	0.062983	35499	0.642272	34752	384	0.059375	1.081721	376	0.060638	1.081952	344	190	2017-06-29	2017-06-29	00:28:08	1790	1790	0.007838	2909	1578	5909	3207	2113	1616	1219			23842742123240616	50	APP_INSTALLS	APP_INSTALLS	4000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			8
23842735532680616	EliAds_fb_FM_KR_3	23842742120380616	KR_MF_170609_1150_iOS_KRMF5_StreetFight_MB_Oi_Cim	23842742120370616	20170605_streetFight	0																	1	0	1	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:28:08	0	0											23842742121080616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
23842735532680616	EliAds_fb_FM_KR_3	23842742120710616	KR_MF_170609_iOS_KRMF5_Kofu_MB_Oi_Cim	23842742120720616	20170605_kofu	130.78	82	206	177	6898	1	1	6897	43		6540	82	86	86	1.594878	0.634854	0.73887	21591	6.057153	19594	312	0.419167	1.445047	303	0.431617	1.546392	196	108	2017-06-29	2017-06-29	00:28:09	3720	3280	0.042544	3074	3074	7864	4994	3816	2906	2664			23842742120930616	130	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			9
23842735532680616	EliAds_fb_FM_KR_3	23842741198100616	KR_MF_170605_1240_interest_fatFaces_MB_Oi_Cim	23842741198080616	20170603_1V_fatGirlFace	0.07				5			5			5							28	2.5	22	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:28:17	1	1	0.023333	3	1	4	2	1	1				23842741198870616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003180202133;6003582690707	"Funny Videos;Viral video;Internet meme;Humour"	
23842735532680616	EliAds_fb_FM_KR_3	23842741198100616	KR_MF_170605_1240_interest_fatFaces_MB_Oi_Cim	23842741198090616	20170603_1V_fatBoyFace	0.04				4			4			4							17	2.352941	16	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:28:17	1	1	0.02	2	2	3	2	2	2	2			23842741198720616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003180202133;6003582690707	"Funny Videos;Viral video;Internet meme;Humour"	
23842735532680616	EliAds_fb_FM_KR_3	23842740897640616	KR_MF_170603_1648_KRMF5_CatGirl_MB_Oi_Cim	23842740897600616	20170603_1V_girlWithBlackCat	0.15				17			17			16							68	2.205882	50	1	0.15	1.470588	1	0.15	2	0	0	2017-06-29	2017-06-29	00:28:18	2	2	0.0375	4	1	13	4	1	1				23842740903960616	130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"			
