campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842577135540240	EliAds_ID_0604_M					2.12	2	3	3	42		1	42	18			2	2	2	1.06	0.706667	0.706667	3268	0.648715	3130	23	0.092174	0.703794	22	0.096364	0.702875	7	8	2017-06-29	2017-06-29	00:28:52	1373	1350										
23842573359820240	EliAds_ID_0526_M					2.78	3	6	6	130			130	53			3	3	3	0.926667	0.463333	0.463333	8270	0.336155	7935	77	0.036104	0.931076	76	0.036579	0.957782	7	14	2017-06-29	2017-06-29	00:28:53	3879	3836										
23842572361070240	EliAds_ID_0524_M					5.07	6	11	11	216			216	125			6	6	6	0.845	0.460909	0.460909	15408	0.32905	15294	91	0.055714	0.590602	91	0.055714	0.595005	24	52	2017-06-29	2017-06-29	00:28:53	8816	8603										
23842577135540240	EliAds_ID_0604_M					4.62	6	10	10	112		2	112	52			6	7	7	0.77	0.462	0.462	7494	0.616493	7176	58	0.079655	0.773952	54	0.085556	0.752508	21	20	2017-06-29	2017-06-29	00:58:37	3218	3167										
23842573359820240	EliAds_ID_0526_M					6.98	18	28	28	341	1		341	154			18	17	17	0.387778	0.249286	0.249286	21063	0.331387	19538	186	0.037527	0.883065	185	0.03773	0.946873	26	52	2017-06-29	2017-06-29	00:58:37	9846	9727										
23842572361070240	EliAds_ID_0524_M					11.41	19	32	32	554		1	554	323		2	19	20	20	0.600526	0.356563	0.356563	33355	0.342078	33313	228	0.050044	0.683556	228	0.050044	0.684417	55	116	2017-06-29	2017-06-29	00:58:37	18821	18821	11.41	1	1	2	1	1	1	1		
23842577135540240	EliAds_ID_0604_M					6.63	11	19	19	185		2	185	96			11	11	11	0.602727	0.348947	0.348947	11055	0.599729	10381	87	0.076207	0.786974	83	0.07988	0.799538	32	28	2017-06-29	2017-06-29	01:28:38	4811	4716										
23842573359820240	EliAds_ID_0526_M					12.25	31	48	48	559	1		558	253			31	29	29	0.395161	0.255208	0.255208	33492	0.365759	30843	304	0.040296	0.907679	299	0.04097	0.969426	45	86	2017-06-29	2017-06-29	01:28:39	15549	15549										
23842572361070240	EliAds_ID_0524_M					18.46	39	70	70	889		1	887	531		2	39	40	40	0.473333	0.263714	0.263714	49370	0.373911	48694	353	0.052295	0.715009	349	0.052894	0.716721	96	194	2017-06-29	2017-06-29	01:28:39	27860	27860	18.46	1	1	2	1	1	1	1		
23842577135540240	EliAds_ID_0604_M					8.03	11	19	19	227		2	226	120			11	11	11	0.73	0.422632	0.422632	13712	0.585618	12697	104	0.077212	0.75846	99	0.081111	0.779712	38	31	2017-06-29	2017-06-29	01:58:36	5940	5792										
23842573359820240	EliAds_ID_0526_M					15.91	45	68	68	689	1		688	306			45	42	42	0.353556	0.233971	0.233971	42022	0.378611	38573	381	0.041759	0.906668	376	0.042314	0.974775	66	109	2017-06-29	2017-06-29	01:58:36	19601	19601										
23842572361070240	EliAds_ID_0524_M					24.09	56	96	96	1114		1	1110	647		2	56	58	58	0.430179	0.250938	0.250938	60653	0.397177	60096	460	0.05237	0.758413	455	0.052945	0.757122	135	246	2017-06-29	2017-06-29	01:58:37	34325	34325	24.09	1	1	2	1	1	1	1		
23842577135540240	EliAds_ID_0604_M					9.65	13	22	22	258	1	2	257	132			13	13	13	0.742308	0.438636	0.438636	15448	0.624676	14265	122	0.079098	0.789746	117	0.082479	0.820189	41	38	2017-06-29	2017-06-29	02:28:47	6644	6464										
23842573359820240	EliAds_ID_0526_M					19.27	62	96	96	835	2		833	369			61	59	59	0.310806	0.200729	0.200729	49270	0.39111	45549	462	0.04171	0.93769	456	0.042259	1.00112	86	137	2017-06-29	2017-06-29	02:28:47	23145	23145										
23842572361070240	EliAds_ID_0524_M					29.6	73	123	123	1316	1	1	1311	775		5	73	74	74	0.405479	0.24065	0.24065	70697	0.418688	70312	529	0.055955	0.748264	524	0.056489	0.74525	150	283	2017-06-29	2017-06-29	02:28:48	40212	40212	14.8	2	2	3	3	3	2	2		
23842577135540240	EliAds_ID_0604_M					10.9	16	28	28	277	1	2	276	137			16	16	16	0.68125	0.389286	0.389286	16957	0.642802	15631	136	0.080147	0.802029	130	0.083846	0.831681	45	41	2017-06-29	2017-06-29	02:58:45	7219	7022										
23842573359820240	EliAds_ID_0526_M					21.87	72	113	113	922	2		920	412			71	69	69	0.30375	0.19354	0.19354	54390	0.402096	50611	506	0.043221	0.930318	500	0.04374	0.987928	104	158	2017-06-29	2017-06-29	02:58:45	25825	25825										
23842572361070240	EliAds_ID_0524_M					33.69	84	138	138	1486	1	2	1479	866		5	84	84	84	0.401071	0.24413	0.24413	77870	0.432644	77096	605	0.055686	0.776936	599	0.056244	0.776953	187	326	2017-06-29	2017-06-29	02:58:46	44514	44514	16.845	2	2	3	3	3	2	2		
23842577135540240	EliAds_ID_0604_M					12.65	20	35	35	293	1	2	292	140			20	20	20	0.6325	0.361429	0.361429	18099	0.698934	16626	149	0.084899	0.82325	143	0.088462	0.860099	49	43	2017-06-29	2017-06-29	03:28:38	7735	7493										
23842573359820240	EliAds_ID_0526_M					23.73	80	125	125	1009	2		1006	451			79	76	76	0.296625	0.18984	0.18984	58497	0.405662	54111	553	0.042911	0.945348	547	0.043382	1.010885	115	176	2017-06-29	2017-06-29	03:28:38	27786	27786										
23842572361070240	EliAds_ID_0524_M					36.78	94	154	154	1611	1	2	1603	941		5	94	93	93	0.391277	0.238831	0.238831	83399	0.441012	82677	654	0.056239	0.784182	646	0.056935	0.781354	206	349	2017-06-29	2017-06-29	03:28:39	47691	47691	18.39	2	2	3	3	3	2	2		
23842577135540240	EliAds_ID_0604_M					13.22	20	35	35	303	1	2	302	144			20	21	21	0.661	0.377714	0.377714	19183	0.689152	17517	155	0.08529	0.808007	149	0.088725	0.850602	49	43	2017-06-29	2017-06-29	03:58:46	8150	7877										
23842573359820240	EliAds_ID_0526_M					25.81	85	135	135	1055	2		1051	468			85	81	81	0.303647	0.191185	0.191185	62364	0.413861	57782	581	0.044423	0.931627	572	0.045122	0.989928	120	187	2017-06-29	2017-06-29	03:58:47	29954	29954										
23842572361070240	EliAds_ID_0524_M					39.3	102	165	165	1690	1	2	1682	983		5	102	101	101	0.385294	0.238182	0.238182	88214	0.445508	87284	691	0.056874	0.783322	683	0.05754	0.782503	222	369	2017-06-29	2017-06-29	03:58:47	50265	50265	19.65	2	2	3	3	3	2	2		
