campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842565642150758	eliads_beaconflashlight_US_0526_M					0.17				1			1										31	5.483871	29	1	0.17	3.225806	1	0.17	3.448276	1	0	2017-06-28	2017-06-28	00:28:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					0				16			16			16							109	0	108	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:28:32	4	4	0	5	3	9	6	4	3	3		
23842565642150758	eliads_beaconflashlight_US_0526_M					0.53				2			2										71	7.464789	66	2	0.265	2.816901	2	0.265	3.030303	1	0	2017-06-28	2017-06-28	00:58:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					0.25		2	2	58			58			56	1	1	1		0.125	0.125	342	0.730994	338	2	0.125	0.584795	2	0.125	0.591716	2	2	2017-06-28	2017-06-28	00:58:33	14	14	0.01087	23	12	32	22	15	12	12		
23842565642150758	eliads_beaconflashlight_US_0526_M					1.02	1	2	2	3			3				1	1	1	1.02	0.51	0.51	141	7.234043	133	3	0.34	2.12766	3	0.34	2.255639	1	0	2017-06-28	2017-06-28	01:28:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					3.82	3	6	6	117			117	1		109	3	3	3	1.273333	0.636667	0.636667	556	6.870504	550	7	0.545714	1.258993	7	0.545714	1.272727	6	3	2017-06-28	2017-06-28	01:28:33	27	27	0.097949	39	15	63	34	19	15	15		
23842565642150758	eliads_beaconflashlight_US_0526_M					1.2	1	2	2	4			4				1	1	1	1.2	0.6	0.6	173	6.936416	158	4	0.3	2.312139	4	0.3	2.531646	1	0	2017-06-28	2017-06-28	01:58:33	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					4.1	6	12	12	172			172	1		160	6	6	6	0.683333	0.341667	0.341667	787	5.209657	780	11	0.372727	1.397713	11	0.372727	1.410256	10	6	2017-06-28	2017-06-28	01:58:41	35	34	0.07069	58	22	91	51	26	21	22		
23842565642150758	eliads_beaconflashlight_US_0526_M					1.73	1	2	2	4			4				1	1	1	1.73	0.865	0.865	233	7.424893	211	4	0.4325	1.716738	4	0.4325	1.895735	1	0	2017-06-28	2017-06-28	02:28:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					4.39	6	12	12	225	1		225	2		210	6	6	6	0.731667	0.365833	0.365833	991	4.429869	980	12	0.365833	1.210898	12	0.365833	1.22449	11	6	2017-06-28	2017-06-28	02:28:32	44	44	0.058533	75	28	115	66	36	27	27		
23842565642150758	eliads_beaconflashlight_US_0526_M					2.13	1	2	2	5			5				1	1	1	2.13	1.065	1.065	295	7.220339	268	5	0.426	1.694915	5	0.426	1.865672	1	0	2017-06-28	2017-06-28	02:58:31	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					5.1	6	12	12	293	1		293	2		277	6	6	6	0.85	0.425	0.425	1311	3.89016	1297	13	0.392308	0.991609	13	0.392308	1.002313	12	7	2017-06-28	2017-06-28	02:58:33	56	56	0.050495	101	42	147	86	52	41	40		
23842565642150758	eliads_beaconflashlight_US_0526_M					2.95	1	2	2	6			6				1	1	1	2.95	1.475	1.475	371	7.951482	342	6	0.491667	1.617251	6	0.491667	1.754386	1	0	2017-06-28	2017-06-28	03:28:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					7.07	10	20	20	386	1		385	2		363	10	10	10	0.707	0.3535	0.3535	1706	4.144197	1688	19	0.372105	1.113716	19	0.372105	1.125592	18	12	2017-06-28	2017-06-28	03:28:32	75	75	0.051232	138	60	200	111	73	59	57		
23842565642150758	eliads_beaconflashlight_US_0526_M					3.26	1	2	2	7			7				1	1	1	3.26	1.63	1.63	431	7.563805	389	7	0.465714	1.62413	7	0.465714	1.799486	1	0	2017-06-28	2017-06-28	03:58:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					11.16	11	22	22	500	1		499	2		471	11	11	11	1.014545	0.507273	0.507273	2346	4.757033	2321	25	0.4464	1.065644	25	0.4464	1.077122	24	17	2017-06-28	2017-06-28	03:58:33	95	95	0.064884	172	74	245	130	88	73	71		
23842565642150758	eliads_beaconflashlight_US_0526_M					3.39	1	2	2	7			7				1	1	1	3.39	1.695	1.695	453	7.483444	413	7	0.484286	1.545254	7	0.484286	1.694915	1	0	2017-06-28	2017-06-28	04:28:33	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					13.99	15	30	30	622	1		621	3		582	15	15	15	0.932667	0.466333	0.466333	2952	4.73916	2923	35	0.399714	1.185637	33	0.423939	1.128977	34	23	2017-06-28	2017-06-28	04:28:33	122	122	0.067913	206	83	297	155	101	81	80		
23842565642150758	eliads_beaconflashlight_US_0526_M					4.6	1	2	2	10			10				1	1	1	4.6	2.3	2.3	619	7.431341	557	10	0.46	1.615509	10	0.46	1.795332	1	0	2017-06-28	2017-06-28	04:58:32	0	0										
23842564020810758	eliads_beaconflashlight_US_0519_M					15.9	16	32	32	764	1		762	3		716	16	16	16	0.99375	0.496875	0.496875	3702	4.294976	3669	42	0.378571	1.134522	40	0.3975	1.090215	41	29	2017-06-28	2017-06-28	04:58:33	153	153	0.063095	252	101	363	188	122	97	97		
23842565642150758	eliads_beaconflashlight_US_0526_M					5.31	2	3	3	11			11				2	2	2	2.655	1.77	1.77	788	6.738579	692	11	0.482727	1.395939	11	0.482727	1.589595	1	0	2017-06-28	2017-06-28	05:28:33	1	1										
23842564020810758	eliads_beaconflashlight_US_0519_M					19.28	20	40	40	931	1		929	5		873	20	20	20	0.964	0.482	0.482	4758	4.052123	4717	50	0.3856	1.050862	48	0.401667	1.017596	49	33	2017-06-28	2017-06-28	05:28:33	196	195	0.063007	306	120	431	220	145	115	114		
