campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842602465710341	EliAds_and_SA_0614_test					22.9	39	2504	242	543	1		542	12			39	42	41	0.587179	0.009145	0.094628	22577	1.014307	19961	529	0.043289	2.343093	511	0.044814	2.559992	27	21	2017-06-28	2017-06-28	00:28:35	1092	1056										
23842601900310341	EliAds_ios_ph_0613					0				1			1										26	0	25	1	0	3.846154	1	0	4	1	1	2017-06-28	2017-06-28	00:28:35	1	1										
23842601519620341	EliAds_and_ph_0612					4.46	11	820	58	158			157	51			11	12	12	0.405455	0.005439	0.076897	4711	0.94672	4573	106	0.042075	2.250053	101	0.044158	2.208616	75	68	2017-06-28	2017-06-28	00:28:35	1403	1387										
23842588342520341	EliAds_and_SA_0525_1					17.45	33	2747	220	394	2		391	17			32	37	37	0.528788	0.006352	0.079318	22524	0.774729	20492	372	0.046909	1.651572	359	0.048607	1.751903	62	27	2017-06-28	2017-06-28	00:28:37	1468	1386										
23842602465710341	EliAds_and_SA_0614_test					24.58	42	2793	265	580	1		579	12			42	45	44	0.585238	0.008801	0.092755	24192	1.016038	21383	566	0.043428	2.339616	545	0.045101	2.548754	28	24	2017-06-28	2017-06-28	00:58:37	1146	1122										
23842601900310341	EliAds_ios_ph_0613					0				1			1										28	0	27	1	0	3.571429	1	0	3.703704	1	1	2017-06-28	2017-06-28	00:58:37	1	1										
23842601519620341	EliAds_and_ph_0612					4.65	13	934	74	165			164	55			13	14	14	0.357692	0.004979	0.062838	4880	0.952869	4737	109	0.042661	2.233607	104	0.044712	2.195482	78	71	2017-06-28	2017-06-28	00:58:37	1448	1430										
23842588342520341	EliAds_and_SA_0525_1					18.92	37	2936	247	417	2		414	18			36	41	41	0.511351	0.006444	0.076599	24197	0.781915	21867	394	0.04802	1.628301	380	0.049789	1.737778	66	28	2017-06-28	2017-06-28	00:58:38	1591	1499										
23842602465710341	EliAds_and_SA_0614_test					26.45	49	3105	298	626	2		625	14			49	52	51	0.539796	0.008519	0.088758	25818	1.024479	22303	609	0.043432	2.358819	585	0.045214	2.622966	31	27	2017-06-28	2017-06-28	01:28:36	1208	1111										
23842601900310341	EliAds_ios_ph_0613					0				1			1										29	0	28	1	0	3.448276	1	0	3.571429	1	1	2017-06-28	2017-06-28	01:28:37	1	1										
23842601519620341	EliAds_and_ph_0612					4.83	14	1046	87	171			170	56			14	15	15	0.345	0.004618	0.055517	5019	0.962343	4870	114	0.042368	2.271369	109	0.044312	2.238193	84	75	2017-06-28	2017-06-28	01:28:37	1493	1475										
