campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842602465710341	EliAds_and_SA_0614_test					8.07	9	515	41	147	1		147	8			9	9	9	0.896667	0.01567	0.196829	6914	1.167197	6267	138	0.058478	1.99595	135	0.059778	2.154141	21	20	2017-06-27	2017-06-27	00:28:36	954	954										
23842601900310341	EliAds_ios_ph_0613					0.03																	39	0.769231	39	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:36	0	0										
23842601519620341	EliAds_and_ph_0612					5.59	19	1253	97	230	1	4	229	65			19	19	19	0.294211	0.004461	0.057629	6313	0.885474	6126	159	0.035157	2.518612	147	0.038027	2.399608	136	124	2017-06-27	2017-06-27	00:28:37	2095	2048										
23842588342520341	EliAds_and_SA_0525_1					19.88	25	1633	188	464			463	6			25	26	26	0.7952	0.012174	0.105745	22533	0.882262	20785	457	0.043501	2.028137	450	0.044178	2.165023	35	12	2017-06-27	2017-06-27	00:28:38	438	438										
23842602465710341	EliAds_and_SA_0614_test					8.53	9	550	45	150	1		150	8			9	9	9	0.947778	0.015509	0.189556	7260	1.174931	6560	141	0.060496	1.942149	138	0.061812	2.103659	22	21	2017-06-27	2017-06-27	00:58:46	1020	1012										
23842601900310341	EliAds_ios_ph_0613					0.03																	42	0.714286	41	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:59:06	0	0										
23842601519620341	EliAds_and_ph_0612					5.8	19	1264	99	231	1	4	230	66			19	19	19	0.305263	0.004589	0.058586	6503	0.891896	6296	159	0.036478	2.445025	147	0.039456	2.334816	136	124	2017-06-27	2017-06-27	00:59:06	2152	2099										
23842588342520341	EliAds_and_SA_0525_1					21.07	26	1742	209	488			487	7			26	28	28	0.810385	0.012095	0.100813	23939	0.880154	21910	480	0.043896	2.005096	473	0.044545	2.158832	37	13	2017-06-27	2017-06-27	00:59:07	474	472										
23842602465710341	EliAds_and_SA_0614_test					9.06	9	568	46	159	1		159	9			9	9	9	1.006667	0.015951	0.196957	7745	1.169787	7016	149	0.060805	1.923822	146	0.062055	2.080958	22	22	2017-06-27	2017-06-27	01:28:35	1078	1057										
23842601900310341	EliAds_ios_ph_0613					0.03																	45	0.666667	44	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	01:28:35	0	0										
