campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842735532680616	EliAds_fb_FM_KR_3	23842743935040616	KR_MF_20170619_1341_iOS_KRMF5_pink_MB_Oi_flower_2			3.74	2	5	4	252			252			237	2	2	2	1.87	0.748	0.935	922	4.056399	906	15	0.249333	1.626898	14	0.267143	1.545254	16	14	2017-06-28	2017-06-28	00:05:34	405	398	0.025793	145	81	212	148	100	90	68			150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842743933890616	KR_MF_20170619_1322_iOS_KRMF5_pink_MB_Oi_black_1			0.17				7			7			7							61	2.786885	59	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:05:35	26	25	0.085	2		4	2						140	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842743018550616	KR_MF_170613_2120_iOS_KRMF5_twoMan_MB_Oi_Cim			0.08				6			6			4							22	3.636364	22	2	0.04	9.090909	2	0.04	9.090909	3	3	2017-06-28	2017-06-28	00:05:35	10	10	0.026667	3	1	4	3	2	1	1			150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842743017300616	KR_MF_170613_2120_iOS_KRMF5_magic_MB_Oi_Cim			0.66				62			62			57							170	3.882353	163	5	0.132	2.941176	5	0.132	3.067485	5	5	2017-06-28	2017-06-28	00:05:35	91	86	0.022	30	22	46	33	30	25	14			130	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842743015910616	KR_MF_170613_2110_iOS_KRMF5_pink_MB_Oi_Cim			0.39				39			39			39							163	2.392638	162	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:05:36	56	55	0.043333	9	6	36	15	9	7	4			150	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842742931390616	KR_MF_170613_1446_iOS_insterest_rabbit_MB_Oi_Cim			8.69	3	13	11	681			681	4		568	3	5	5	2.896667	0.668462	0.79	2070	4.198068	1954	109	0.079725	5.2657	106	0.081981	5.42477	113	104	2017-06-28	2017-06-28	00:05:36	1218	1141	0.026096	333	242	570	418	354	251	180			150	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003139342776;6003180202133;6003286859676;6004030160948;6004158316095	"Funny Videos;Viral video;Short film;Internet meme;comedy;Social media;YouTube"
23842735532680616	EliAds_fb_FM_KR_3	23842742120710616	KR_MF_170609_iOS_KRMF5_Kofu_MB_Oi_Cim			140.84	83	242	197	8261	2		8258	39		7869	83	87	87	1.696867	0.581983	0.714924	27542	5.113645	25907	348	0.404713	1.263525	340	0.414235	1.312387	229	142	2017-06-28	2017-06-28	00:05:37	7508	7140	0.041706	3377	3377	9769	6006	4532	3334	2943			130	IMPRESSIONS	APP_INSTALLS	15000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842742120380616	KR_MF_170609_1150_iOS_KRMF5_StreetFight_MB_Oi_Cim			0																	2	0	2	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:05:39	0	0											130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842741198100616	KR_MF_170605_1240_interest_fatFaces_MB_Oi_Cim			0.02				8			8			8							23	0.869565	22	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:05:40	0	0	0.005	4	2	7	4	2	2	1			130	IMPRESSIONS	APP_INSTALLS	10000	13	45				6003004027892;6003016637329;6003180202133;6003582690707	"Funny Videos;Viral video;Internet meme;Humour"
23842735532680616	EliAds_fb_FM_KR_3	23842741006860616	KR_MF_170604_0755_iOS_KRMF5_fatFaces_MB_Oi_Cim			1.3	1	2	2	89			89			78	1	1	1	1.3	0.65	0.65	311	4.180064	304	11	0.118182	3.536977	11	0.118182	3.618421	11	10	2017-06-28	2017-06-28	00:05:41	8	8	0.035135	37	27	67	38	35	29	21			130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
23842735532680616	EliAds_fb_FM_KR_3	23842740897640616	KR_MF_170603_1648_KRMF5_CatGirl_MB_Oi_Cim			0.09				13			13			13							42	2.142857	40	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:05:41	1	1	0.012857	7	2	10	6	4	2	2			130	IMPRESSIONS	APP_INSTALLS	10000	13	45		23842738702010616	"Lookalike (KR, 10%) - KRMF5"		
