campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842580794710042	EliAds_hikeyboard_BR_0610					3.82	86	123	123	334			333	28			85	83	83	0.044419	0.031057	0.031057	11327	0.337247	10773	305	0.012525	2.692681	284	0.013451	2.63622	98	179	2017-06-28	2017-06-28	03:28:34	71	61										
23842585679430042	EliAds_hikeyboard_AU_0623					4.28	1	2	2	74			74			66	1	1	1	4.28	2.14	2.14	711	6.019691	628	8	0.535	1.125176	8	0.535	1.273885	1	1	2017-06-28	2017-06-28	03:58:34	0	0	0.194545	22	15	55	27	18	15	14		
23842582264520042	EliAds_hikeyboard_BR_0614					5.92	43	77	77	591			588	26		407	43	43	43	0.137674	0.076883	0.076883	7934	0.746156	7934	155	0.038194	1.953617	155	0.038194	1.953617	95	121	2017-06-28	2017-06-28	03:58:34	35	35	0.061667	96	54	360	162	87	58	53		
23842580794710042	EliAds_hikeyboard_BR_0610					4.24	92	135	135	388			387	32			91	89	89	0.046087	0.031407	0.031407	12683	0.334306	12147	355	0.011944	2.799022	330	0.012848	2.71672	118	207	2017-06-28	2017-06-28	03:58:35	76	63										
23842585679430042	EliAds_hikeyboard_AU_0623					5.13	1	2	2	87			87			79	1	1	1	5.13	2.565	2.565	839	6.114422	753	8	0.64125	0.953516	8	0.64125	1.062417	1	1	2017-06-28	2017-06-28	04:28:35	0	0	0.2052	25	18	68	31	22	18	17		
23842582264520042	EliAds_hikeyboard_BR_0614					6.79	54	96	96	702			699	28		479	54	54	54	0.125741	0.070729	0.070729	9049	0.750359	9049	192	0.035365	2.121781	191	0.03555	2.11073	120	148	2017-06-28	2017-06-28	04:28:35	41	41	0.060625	112	66	424	188	102	69	63		
23842580794710042	EliAds_hikeyboard_BR_0610					4.76	107	154	154	446			445	35			106	104	104	0.044486	0.030909	0.030909	14272	0.33352	13706	410	0.01161	2.872758	381	0.012493	2.779804	130	231	2017-06-28	2017-06-28	04:28:36	88	73										
23842585679430042	EliAds_hikeyboard_AU_0623					6.58	1	2	2	104			104			95	1	1	1	6.58	3.29	3.29	1059	6.213409	963	9	0.731111	0.849858	9	0.731111	0.934579	1	1	2017-06-28	2017-06-28	04:58:33	0	0	0.226897	29	18	81	38	24	18	17		
23842582264520042	EliAds_hikeyboard_BR_0614					7.88	64	114	114	788			785	31		540	64	64	64	0.123125	0.069123	0.069123	10724	0.7348	10641	214	0.036822	1.995524	213	0.036995	2.001692	132	166	2017-06-28	2017-06-28	04:58:34	53	53	0.06459	122	71	481	210	111	74	68		
23842580794710042	EliAds_hikeyboard_BR_0610					5.54	117	167	167	496			495	39			116	114	114	0.04735	0.033174	0.033174	16655	0.332633	16066	456	0.012149	2.737917	427	0.012974	2.657787	141	263	2017-06-28	2017-06-28	04:58:34	101	76										
23842585679430042	EliAds_hikeyboard_AU_0623					8.41	1	2	2	142			142	1		129	1	1	1	8.41	4.205	4.205	1345	6.252788	1240	12	0.700833	0.892193	12	0.700833	0.967742	2	2	2017-06-28	2017-06-28	05:28:34	0	0	0.221316	38	24	111	53	33	24	23		
23842582264520042	EliAds_hikeyboard_BR_0614					8.8	77	134	134	900			897	32		616	77	77	77	0.114286	0.065672	0.065672	12181	0.722437	12042	249	0.035341	2.044167	245	0.035918	2.034546	146	193	2017-06-28	2017-06-28	05:28:34	55	55	0.061111	144	82	547	247	131	87	78		
23842580794710042	EliAds_hikeyboard_BR_0610					6.29	128	181	181	561			560	44			127	125	125	0.049141	0.034751	0.034751	19099	0.329337	18566	516	0.01219	2.701712	485	0.012969	2.612302	158	300	2017-06-28	2017-06-28	05:28:35	118	92										
23842585679430042	EliAds_hikeyboard_AU_0623					10.5	1	2	2	173			173	1		158	1	1	1	10.5	5.25	5.25	1672	6.279904	1551	14	0.75	0.837321	14	0.75	0.902643	3	3	2017-06-28	2017-06-28	05:58:33	0	0	0.21875	48	31	132	67	40	30	28		
23842582264520042	EliAds_hikeyboard_BR_0614					9.84	84	145	145	1016			1012	34		694	84	84	84	0.117143	0.067862	0.067862	13849	0.710521	13607	284	0.034648	2.05069	278	0.035396	2.043066	164	217	2017-06-28	2017-06-28	05:58:34	58	58	0.0615	160	88	616	278	145	93	84		
23842580794710042	EliAds_hikeyboard_BR_0610					7.21	148	207	207	629			628	49			147	145	145	0.048716	0.034831	0.034831	21979	0.32804	21521	579	0.012453	2.634333	545	0.013229	2.53241	176	345	2017-06-28	2017-06-28	05:58:35	132	103										
23842585679430042	EliAds_hikeyboard_AU_0623					12.94	2	4	4	209			208	2		189	2	2	2	6.47	3.235	3.235	2097	6.17072	1956	17	0.761176	0.810682	17	0.761176	0.869121	5	4	2017-06-28	2017-06-28	06:28:33	0	0	0.219322	59	42	162	86	52	41	37		
23842582264520042	EliAds_hikeyboard_BR_0614					10.83	95	164	164	1123			1118	41		772	95	95	95	0.114	0.066037	0.066037	15398	0.703338	15241	305	0.035508	1.980777	298	0.036342	1.955252	174	229	2017-06-28	2017-06-28	06:28:33	67	67	0.061186	177	96	687	309	161	101	92		
23842580794710042	EliAds_hikeyboard_BR_0610					7.94	161	225	225	726			725	55			159	157	157	0.049317	0.035289	0.035289	24294	0.32683	23447	670	0.011851	2.757883	629	0.012623	2.682646	199	393	2017-06-28	2017-06-28	06:28:34	144	95										
23842585679430042	EliAds_hikeyboard_AU_0623					15.38	2	4	4	252			251	2		230	2	2	2	7.69	3.845	3.845	2451	6.27499	2287	19	0.809474	0.775194	19	0.809474	0.830783	6	5	2017-06-28	2017-06-28	06:58:33	0	0	0.222899	69	47	192	98	62	47	42		
23842582264520042	EliAds_hikeyboard_BR_0614					12.01	105	183	183	1210			1205	45		834	105	105	105	0.114381	0.065628	0.065628	17100	0.702339	16949	326	0.03684	1.906433	318	0.037767	1.876217	189	247	2017-06-28	2017-06-28	06:58:33	73	73	0.063545	189	102	734	325	172	107	98		
23842580794710042	EliAds_hikeyboard_BR_0610					8.78	176	246	246	812			811	64			174	171	171	0.049886	0.035691	0.035691	26858	0.326904	25924	747	0.011754	2.781294	702	0.012507	2.707915	230	445	2017-06-28	2017-06-28	06:58:34	165	115										
23842585679430042	EliAds_hikeyboard_AU_0623					17.68	4	8	8	283			282	2		261	4	4	4	4.42	2.21	2.21	2833	6.240734	2649	19	0.930526	0.670667	19	0.930526	0.717252	6	5	2017-06-28	2017-06-28	07:28:32	0	0	0.242192	73	51	215	102	66	50	45		
23842582264520042	EliAds_hikeyboard_BR_0614					12.94	117	206	206	1325			1320	48		909	117	117	117	0.110598	0.062816	0.062816	18479	0.700254	18415	363	0.035647	1.964392	353	0.036657	1.916916	214	271	2017-06-28	2017-06-28	07:28:33	78	78	0.063122	205	113	801	357	187	119	109		
23842580794710042	EliAds_hikeyboard_BR_0610					9.58	188	265	265	872			871	69			186	184	184	0.050957	0.036151	0.036151	29396	0.325895	28482	802	0.011945	2.728262	754	0.012706	2.647286	248	475	2017-06-28	2017-06-28	07:28:33	191	175										
23842585679430042	EliAds_hikeyboard_AU_0623					20.37	4	8	8	322			321	2		299	4	4	4	5.0925	2.54625	2.54625	3220	6.326087	3015	20	1.0185	0.621118	20	1.0185	0.66335	6	5	2017-06-28	2017-06-28	07:58:33	0	0	0.245422	83	57	251	119	74	56	51		
23842582264520042	EliAds_hikeyboard_BR_0614					14.01	126	223	223	1412			1407	53		960	126	126	126	0.11119	0.062825	0.062825	19903	0.703914	19724	394	0.035558	1.979601	383	0.03658	1.941797	232	299	2017-06-28	2017-06-28	07:58:33	89	89	0.063973	219	120	841	380	200	125	115		
23842580794710042	EliAds_hikeyboard_BR_0610					10.27	201	283	283	926			925	75			199	197	197	0.051095	0.03629	0.03629	31519	0.325835	30648	850	0.012082	2.696786	799	0.012854	2.607022	259	498	2017-06-28	2017-06-28	07:58:34	199	185										
23842585679430042	EliAds_hikeyboard_AU_0623					22.6	4	8	8	344			343	2		319	4	4	4	5.65	2.825	2.825	3558	6.351883	3336	22	1.027273	0.618325	22	1.027273	0.659472	6	5	2017-06-28	2017-06-28	08:28:33	0	0	0.256818	88	59	267	129	78	58	53		
23842582264520042	EliAds_hikeyboard_BR_0614					14.98	135	239	239	1497			1492	56		1017	135	135	135	0.110963	0.062678	0.062678	21401	0.699967	21226	419	0.035752	1.957852	406	0.036897	1.912749	245	320	2017-06-28	2017-06-28	08:28:33	97	97	0.064848	231	126	896	398	210	132	121		
23842580794710042	EliAds_hikeyboard_BR_0610					11.05	216	303	303	994			993	83			213	211	211	0.051157	0.036469	0.036469	33835	0.326585	33207	910	0.012143	2.689523	856	0.012909	2.57777	276	542	2017-06-28	2017-06-28	08:28:34	208	191										
23842585679430042	EliAds_hikeyboard_AU_0623					24.87	4	8	8	385			384	2		360	4	4	4	6.2175	3.10875	3.10875	3896	6.38347	3645	22	1.130455	0.564682	22	1.130455	0.603567	6	5	2017-06-28	2017-06-28	08:58:33	0	0	0.251212	99	67	299	146	90	65	60		
23842582264520042	EliAds_hikeyboard_BR_0614					15.97	146	256	256	1578			1573	58		1065	146	146	146	0.109384	0.062383	0.062383	22984	0.694831	22925	450	0.035489	1.957884	437	0.036545	1.906216	266	345	2017-06-28	2017-06-28	08:58:34	99	99	0.06572	243	132	937	414	221	138	127		
23842580794710042	EliAds_hikeyboard_BR_0610					11.95	232	327	327	1062	1		1061	88			229	227	227	0.051509	0.036544	0.036544	36340	0.328839	35387	972	0.012294	2.674739	913	0.013089	2.580044	295	583	2017-06-28	2017-06-28	08:58:34	232	198										
23842585679430042	EliAds_hikeyboard_AU_0623					27.39	4	8	8	410			409	2		385	4	4	4	6.8475	3.42375	3.42375	4236	6.466006	3937	22	1.245	0.519358	22	1.245	0.558801	6	5	2017-06-28	2017-06-28	09:28:33	0	0	0.258396	106	71	321	157	98	69	64		
23842582264520042	EliAds_hikeyboard_BR_0614					16.96	161	284	284	1693			1688	62		1138	161	161	161	0.105342	0.059718	0.059718	24514	0.69185	24401	488	0.034754	1.990699	469	0.036162	1.922052	289	369	2017-06-28	2017-06-28	09:28:33	104	104	0.06625	256	142	1005	438	233	149	136		
23842580794710042	EliAds_hikeyboard_BR_0610					12.74	255	364	364	1138	1		1137	96			251	250	250	0.049961	0.035	0.035	38917	0.327363	38243	1040	0.01225	2.672354	979	0.013013	2.559946	325	625	2017-06-28	2017-06-28	09:28:33	246	198										
23842585679430042	EliAds_hikeyboard_AU_0623					30.15	5	10	10	443			442	4		413	5	5	5	6.03	3.015	3.015	4546	6.632204	4222	25	1.206	0.549934	25	1.206	0.592136	7	6	2017-06-28	2017-06-28	09:58:33	0	0	0.262174	115	78	343	168	105	76	70		
23842582264520042	EliAds_hikeyboard_BR_0614					17.96	173	307	307	1781			1776	64		1199	173	173	173	0.103815	0.058502	0.058502	26066	0.68902	26045	513	0.03501	1.968081	494	0.036356	1.896717	304	390	2017-06-28	2017-06-28	09:58:33	107	107	0.067015	268	152	1058	461	244	159	146		
23842580794710042	EliAds_hikeyboard_BR_0610					13.6	273	389	389	1220	1		1219	99			270	267	267	0.049817	0.034961	0.034961	41452	0.32809	40678	1119	0.012154	2.699508	1047	0.012989	2.573873	348	660	2017-06-28	2017-06-28	09:58:34	259	208										
23842585679430042	EliAds_hikeyboard_AU_0623					32.64	6	12	12	472			471	4		439	6	6	6	5.44	2.72	2.72	4973	6.563443	4618	28	1.165714	0.56304	28	1.165714	0.606323	7	6	2017-06-28	2017-06-28	10:28:33	0	0	0.265366	123	82	369	185	113	80	74		
23842582264520042	EliAds_hikeyboard_BR_0614					18.8	179	316	316	1879			1874	69		1272	179	179	179	0.105028	0.059494	0.059494	27333	0.687813	27233	533	0.035272	1.950024	514	0.036576	1.887416	313	405	2017-06-28	2017-06-28	10:28:33	109	109	0.065052	289	164	1125	488	261	172	157		
23842580794710042	EliAds_hikeyboard_BR_0610					14.25	287	411	411	1283	1		1281	103			283	281	281	0.049652	0.034672	0.034672	43643	0.326513	42914	1177	0.012107	2.696882	1101	0.012943	2.565596	368	683	2017-06-28	2017-06-28	10:28:34	270	214										
23842585679430042	EliAds_hikeyboard_AU_0623					34.19	7	14	14	491			490	4		456	7	7	7	4.884286	2.442143	2.442143	5251	6.511141	4872	30	1.139667	0.57132	29	1.178966	0.595238	10	10	2017-06-28	2017-06-28	10:58:33	0	0	0.269213	127	83	382	190	115	81	75		
23842582264520042	EliAds_hikeyboard_BR_0614					19.02	183	321	321	1896			1891	70		1287	183	183	183	0.103934	0.059252	0.059252	27643	0.688058	27478	534	0.035618	1.931773	515	0.036932	1.874227	314	407	2017-06-28	2017-06-28	10:58:34	110	110	0.065586	290	164	1139	495	262	172	158		
23842580794710042	EliAds_hikeyboard_BR_0610					14.86	303	437	437	1337	1		1335	107			300	297	297	0.049043	0.034005	0.034005	45442	0.32701	44826	1227	0.012111	2.700145	1145	0.012978	2.554321	391	713	2017-06-28	2017-06-28	10:58:34	284	233										
23842585679430042	EliAds_hikeyboard_AU_0623					34.94	7	14	14	501			500	4		465	7	7	7	4.991429	2.495714	2.495714	5389	6.483578	5046	31	1.127097	0.575246	30	1.164667	0.59453	10	10	2017-06-28	2017-06-28	11:28:34	0	0	0.266718	131	84	389	196	120	81	75		
23842582264520042	EliAds_hikeyboard_BR_0614					19.04	184	323	323	1902			1897	70		1291	184	184	184	0.103478	0.058947	0.058947	27675	0.687986	27516	536	0.035522	1.936766	516	0.036899	1.875273	315	407	2017-06-28	2017-06-28	11:28:34	110	110	0.06543	291	164	1143	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					15.34	313	452	452	1384	1		1382	111			310	307	307	0.04901	0.033938	0.033938	46927	0.326891	46306	1270	0.012079	2.706331	1186	0.012934	2.561223	402	740	2017-06-28	2017-06-28	11:28:34	297	242										
23842585679430042	EliAds_hikeyboard_AU_0623					35.64	7	14	14	517			516	4		481	7	7	7	5.091429	2.545714	2.545714	5532	6.442516	5169	31	1.149677	0.560376	30	1.188	0.580383	10	10	2017-06-28	2017-06-28	11:58:33	0	0	0.262059	136	86	398	201	123	83	76		
23842582264520042	EliAds_hikeyboard_BR_0614					19.06	185	325	325	1904			1899	70		1293	185	185	185	0.103027	0.058646	0.058646	27694	0.688236	27542	536	0.03556	1.935437	516	0.036938	1.873502	315	407	2017-06-28	2017-06-28	11:58:33	110	110	0.065498	291	164	1145	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					15.72	319	462	462	1431	1		1428	119			316	314	314	0.049279	0.034026	0.034026	48146	0.326507	46819	1308	0.012018	2.716737	1220	0.012885	2.60578	419	762	2017-06-28	2017-06-28	11:58:34	303	208										
23842585679430042	EliAds_hikeyboard_AU_0623					36.24	7	14	14	525			524	4		489	7	7	7	5.177143	2.588571	2.588571	5640	6.425532	5265	31	1.169032	0.549645	30	1.208	0.569801	10	10	2017-06-28	2017-06-28	12:28:33	0	0	0.262609	138	87	405	204	125	84	76		
23842582264520042	EliAds_hikeyboard_BR_0614					19.07	186	327	327	1905			1900	70		1294	186	186	186	0.102527	0.058318	0.058318	27707	0.688274	27547	536	0.035578	1.934529	516	0.036957	1.873162	315	407	2017-06-28	2017-06-28	12:28:33	110	110	0.065533	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					16.08	330	478	478	1466	1		1463	122			327	324	324	0.048727	0.03364	0.03364	49181	0.326956	47826	1340	0.012	2.724629	1249	0.012874	2.61155	434	784	2017-06-28	2017-06-28	12:28:34	312	224										
23842585679430042	EliAds_hikeyboard_AU_0623					37.02	7	14	14	543			542	4		506	7	7	7	5.288571	2.644286	2.644286	5788	6.395992	5371	32	1.156875	0.552868	31	1.194194	0.577174	11	11	2017-06-28	2017-06-28	12:58:34	0	0	0.262553	141	88	416	209	126	85	77		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1906			1901	70		1294	186	186	186	0.102581	0.058349	0.058349	27715	0.688436	27547	537	0.035531	1.937579	517	0.036905	1.876792	316	407	2017-06-28	2017-06-28	12:58:34	110	110	0.065567	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					16.36	340	493	493	1492	2		1489	123			337	334	334	0.048118	0.033185	0.033185	49961	0.327455	48310	1364	0.011994	2.73013	1272	0.012862	2.632995	441	797	2017-06-28	2017-06-28	12:58:34	319	224										
23842585679430042	EliAds_hikeyboard_AU_0623					37.53	7	14	14	557			556	4		519	7	7	7	5.361429	2.680714	2.680714	5869	6.394616	5443	33	1.137273	0.562276	32	1.172813	0.587911	11	11	2017-06-28	2017-06-28	13:28:33	0	0	0.260625	144	91	424	213	129	88	80		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1906			1901	70		1294	186	186	186	0.102581	0.058349	0.058349	27718	0.688361	27550	537	0.035531	1.937369	517	0.036905	1.876588	316	407	2017-06-28	2017-06-28	13:28:33	110	110	0.065567	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					16.5	343	498	498	1504	2		1501	123			340	337	337	0.048105	0.033133	0.033133	50476	0.326888	48743	1376	0.011991	2.726048	1284	0.01285	2.634224	445	805	2017-06-28	2017-06-28	13:28:34	325	224										
23842585679430042	EliAds_hikeyboard_AU_0623					38.27	8	16	16	566			565	4		528	8	8	8	4.78375	2.391875	2.391875	6008	6.36984	5560	33	1.159697	0.549268	32	1.195938	0.57554	11	11	2017-06-28	2017-06-28	13:58:33	0	0	0.256846	149	93	431	217	131	90	82		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1906			1901	70		1294	186	186	186	0.102581	0.058349	0.058349	27718	0.688361	27549	537	0.035531	1.937369	517	0.036905	1.876656	316	407	2017-06-28	2017-06-28	13:58:34	110	110	0.065567	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					16.73	346	502	502	1518	2		1515	124			343	340	340	0.048353	0.033327	0.033327	51072	0.327577	49271	1389	0.012045	2.71969	1297	0.012899	2.63238	447	812	2017-06-28	2017-06-28	13:58:34	330	240										
23842585679430042	EliAds_hikeyboard_AU_0623					39.1	8	16	16	584			583	4		544	8	8	8	4.8875	2.44375	2.44375	6152	6.355657	5669	35	1.117143	0.568921	34	1.15	0.599753	11	11	2017-06-28	2017-06-28	14:28:36	0	0	0.255556	153	96	442	223	132	91	83		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1906			1901	70		1294	186	186	186	0.102581	0.058349	0.058349	27719	0.688337	27549	537	0.035531	1.937299	517	0.036905	1.876656	316	407	2017-06-28	2017-06-28	14:28:36	110	110	0.065567	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					16.9	349	507	507	1532	2		1529	125			346	343	343	0.048424	0.033333	0.033333	51483	0.328264	49623	1402	0.012054	2.723229	1308	0.01292	2.635874	451	820	2017-06-28	2017-06-28	14:28:38	332	240										
23842585679430042	EliAds_hikeyboard_AU_0623					39.78	9	18	18	610			609	4		566	9	9	9	4.42	2.21	2.21	6257	6.357679	5757	39	1.02	0.623302	38	1.046842	0.660066	12	12	2017-06-28	2017-06-28	14:58:33	0	0	0.247081	161	100	461	234	138	95	86		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1906			1901	70		1294	186	186	186	0.102581	0.058349	0.058349	27720	0.688312	27549	537	0.035531	1.937229	517	0.036905	1.876656	316	407	2017-06-28	2017-06-28	14:58:33	110	110	0.065567	291	164	1146	497	263	173	158		
23842580794710042	EliAds_hikeyboard_BR_0610					17	351	511	511	1539	2		1536	126			348	345	345	0.048433	0.033268	0.033268	51821	0.328052	49905	1408	0.012074	2.717045	1313	0.012947	2.630999	455	822	2017-06-28	2017-06-28	14:58:34	335	240										
23842585679430042	EliAds_hikeyboard_AU_0623					40.96	9	18	18	623			622	4		578	9	9	9	4.551111	2.275556	2.275556	6490	6.311248	5969	40	1.024	0.616333	39	1.050256	0.653376	12	12	2017-06-28	2017-06-28	15:28:33	0	0	0.251288	163	100	471	235	139	95	86		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1907			1902	70		1295	186	186	186	0.102581	0.058349	0.058349	27722	0.688262	27548	537	0.035531	1.93709	517	0.036905	1.876724	316	407	2017-06-28	2017-06-28	15:28:34	110	110	0.065342	292	165	1147	498	264	174	159		
23842580794710042	EliAds_hikeyboard_BR_0610					17.13	353	513	513	1548	2		1545	127			350	347	347	0.048527	0.033392	0.033392	52188	0.328236	50331	1416	0.012097	2.713267	1319	0.012987	2.620651	458	829	2017-06-28	2017-06-28	15:28:34	337	240										
23842585679430042	EliAds_hikeyboard_AU_0623					42.34	9	18	18	647			646	4		600	9	9	9	4.704444	2.352222	2.352222	6680	6.338323	6100	42	1.008095	0.628743	41	1.032683	0.672131	12	12	2017-06-28	2017-06-28	15:58:32	0	0	0.250533	169	101	491	242	141	97	87		
23842582264520042	EliAds_hikeyboard_BR_0614					19.08	186	327	327	1907			1902	70		1295	186	186	186	0.102581	0.058349	0.058349	27724	0.688212	27549	537	0.035531	1.93695	517	0.036905	1.876656	316	407	2017-06-28	2017-06-28	15:58:33	110	110	0.065342	292	165	1147	498	264	174	159		
