campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched
23842585679430042	EliAds_hikeyboard_AU_0623					0.06																	13	4.615385	13	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:28:34	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					1.03				63			63	8		38							1409	0.731015	1399	17	0.060588	1.206529	16	0.064375	1.143674	10	8	2017-06-27	2017-06-27	00:28:34	3	3	0.114444	9	5	36	18	7	5	5		
23842580794710042	EliAds_hikeyboard_BR_0610					1.11	4	5	5	41			41	4			4	4	4	0.2775	0.222	0.222	2089	0.531355	2075	37	0.03	1.771182	33	0.033636	1.590361	14	18	2017-06-27	2017-06-27	00:28:35	9	9										
23842585679430042	EliAds_hikeyboard_AU_0623					0.1				1			1										24	4.166667	22	1	0.1	4.166667	1	0.1	4.545455	0	0	2017-06-27	2017-06-27	00:58:44	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					2.4	11	20	20	206			205	22		120	10	11	11	0.218182	0.12	0.12	3309	0.725295	3279	63	0.038095	1.903898	62	0.03871	1.89082	31	34	2017-06-27	2017-06-27	00:58:44	9	9	0.066667	36	19	108	62	31	21	19		
23842580794710042	EliAds_hikeyboard_BR_0610					2.4	22	36	36	112	1		112	12			22	22	22	0.109091	0.066667	0.066667	4844	0.495458	4797	99	0.024242	2.043765	88	0.027273	1.83448	37	60	2017-06-27	2017-06-27	00:58:44	38	33										
23842585679430042	EliAds_hikeyboard_AU_0623					0.12	1	2	2	1			1				1	1	1	0.12	0.06	0.06	31	3.870968	30	1	0.12	3.225806	1	0.12	3.333333	0	0	2017-06-27	2017-06-27	01:28:33	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					3.53	30	51	51	355			354	29		229	28	29	29	0.117667	0.069216	0.069216	4914	0.718356	4864	96	0.036771	1.953602	92	0.03837	1.891447	46	57	2017-06-27	2017-06-27	01:28:33	16	16	0.056935	62	34	208	106	53	36	34		
23842580794710042	EliAds_hikeyboard_BR_0610					3.19	37	64	64	160	1		160	15			37	37	37	0.086216	0.049844	0.049844	6859	0.465082	6816	144	0.022153	2.099431	133	0.023985	1.951291	65	83	2017-06-27	2017-06-27	01:28:34	59	59										
23842585679430042	EliAds_hikeyboard_AU_0623					0.14	1	2	2	1			1				1	1	1	0.14	0.07	0.07	39	3.589744	37	1	0.14	2.564103	1	0.14	2.702703	0	0	2017-06-27	2017-06-27	01:58:33	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					4.3	39	67	67	455			454	40		296	37	38	38	0.110256	0.064179	0.064179	5952	0.722446	5952	118	0.036441	1.982527	114	0.037719	1.915323	59	71	2017-06-27	2017-06-27	01:58:34	24	24	0.05375	80	42	266	130	68	44	41		
23842580794710042	EliAds_hikeyboard_BR_0610					3.77	46	80	80	194	1		194	19			46	46	46	0.081957	0.047125	0.047125	8195	0.460037	8093	174	0.021667	2.123246	161	0.023416	1.989374	77	99	2017-06-27	2017-06-27	01:58:34	73	73										
23842585679430042	EliAds_hikeyboard_AU_0623					0.16	1	2	2	1			1				1	1	1	0.16	0.08	0.08	45	3.555556	43	1	0.16	2.222222	1	0.16	2.325581	0	0	2017-06-27	2017-06-27	02:28:33	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					4.98	54	93	93	552			551	50		362	52	53	53	0.092222	0.053548	0.053548	6960	0.715517	6960	139	0.035827	1.997126	134	0.037164	1.925287	65	85	2017-06-27	2017-06-27	02:28:33	27	27	0.052979	94	52	326	158	81	54	50		
23842580794710042	EliAds_hikeyboard_BR_0610					4.21	56	97	97	223	1		223	19			56	56	56	0.075179	0.043402	0.043402	9371	0.449258	9256	203	0.020739	2.166258	190	0.022158	2.052723	89	112	2017-06-27	2017-06-27	02:28:33	82	82										
23842585679430042	EliAds_hikeyboard_AU_0623					0.16	1	2	2	1			1				1	1	1	0.16	0.08	0.08	47	3.404255	45	1	0.16	2.12766	1	0.16	2.222222	0	0	2017-06-27	2017-06-27	02:58:33	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					5.79	60	101	101	651			648	59		424	58	59	59	0.0965	0.057327	0.057327	8121	0.712966	8121	165	0.035091	2.031769	160	0.036188	1.970201	78	96	2017-06-27	2017-06-27	02:58:33	28	28	0.052162	111	62	383	185	96	64	60		
23842580794710042	EliAds_hikeyboard_BR_0610					4.91	62	106	106	248	1		248	22			62	62	62	0.079194	0.046321	0.046321	11043	0.444626	10971	225	0.021822	2.03749	212	0.02316	1.932367	100	127	2017-06-27	2017-06-27	02:58:34	100	100										
23842585679430042	EliAds_hikeyboard_AU_0623					0.16	1	2	2	1			1				1	1	1	0.16	0.08	0.08	50	3.2	48	1	0.16	2	1	0.16	2.083333	0	0	2017-06-27	2017-06-27	03:28:35	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					6.38	73	122	122	738			735	67		484	71	72	72	0.087397	0.052295	0.052295	8924	0.714926	8924	184	0.034674	2.061856	177	0.036045	1.983416	87	105	2017-06-27	2017-06-27	03:28:35	30	30	0.049844	128	75	436	211	113	78	73		
23842580794710042	EliAds_hikeyboard_BR_0610					5.44	66	112	112	280	1		280	24			66	66	66	0.082424	0.048571	0.048571	12344	0.4407	12245	255	0.021333	2.065781	241	0.022573	1.96815	115	145	2017-06-27	2017-06-27	03:28:36	113	112										
23842585679430042	EliAds_hikeyboard_AU_0623					0.19	1	2	2	1			1				1	1	1	0.19	0.095	0.095	55	3.454545	53	1	0.19	1.818182	1	0.19	1.886792	0	0	2017-06-27	2017-06-27	03:58:43	0	0										
23842582264520042	EliAds_hikeyboard_BR_0614					6.97	79	132	132	816			813	73		535	77	78	78	0.088228	0.052803	0.052803	9891	0.704681	9891	205	0.034	2.072591	197	0.035381	1.99171	95	115	2017-06-27	2017-06-27	03:58:44	35	35	0.049786	140	82	481	234	124	85	80		
23842580794710042	EliAds_hikeyboard_BR_0610					5.98	71	121	121	308	1		308	26			71	71	71	0.084225	0.049421	0.049421	13754	0.434783	13675	281	0.021281	2.043042	267	0.022397	1.952468	128	159	2017-06-27	2017-06-27	03:58:46	124	117										
23842585679430042	EliAds_hikeyboard_AU_0623					0.24	1	2	2	2			2				1	1	1	0.24	0.12	0.12	68	3.529412	65	2	0.12	2.941176	2	0.12	3.076923	0	0	2017-06-27	2017-06-27	04:28:33	0	0										
