campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842601519620341	EliAds_and_ph_0612	23842602177330341	PH_and_F_170613_2050_MB_Oi_CIM_15_25_beauty1	23842602177340341	0613_P2	0																	10	0	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:52	0	0											23842602186600341	22	IMPRESSIONS	APP_INSTALLS	1500	15	25	2					
23842601519620341	EliAds_and_ph_0612	23842602177330341	PH_and_F_170613_2050_MB_Oi_CIM_15_25_beauty1	23842602177320341	0613_P1	0																	11	0	11	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:52	0	0											23842602186450341	22	IMPRESSIONS	APP_INSTALLS	1500	15	25	2					
23842601519620341	EliAds_and_ph_0612	23842602167880341	PH_and_M_170613_2015_MB_Oi_CIM	23842602196310341	0613_P5	0																	14	0	13	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:53	0	0											23842602196200341	22	IMPRESSIONS	APP_INSTALLS	1500	15	25	1					
23842601519620341	EliAds_and_ph_0612	23842602167880341	PH_and_M_170613_2015_MB_Oi_CIM	23842602168140341	0613_P5	0																	4	0	4	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:53	2	2											23842602174840341	22	IMPRESSIONS	APP_INSTALLS	1500	15	25	1					
23842601519620341	EliAds_and_ph_0612	23842602167880341	PH_and_M_170613_2015_MB_Oi_CIM	23842602167980341	0613_P7	0.01																	10	1	9	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:54	0	0											23842602169190341	22	IMPRESSIONS	APP_INSTALLS	1500	15	25	1					
23842602465710341	EliAds_and_SA_0614_test	23842605815970341	SA_MF_170620_1336_AB_Oi_CIM_samsung_allage_AR_test3_1	23842605815960341	20160620_green3_1_samsung_AR	10.54	19	1523	127	290			290	2			19	20	20	0.554737	0.006921	0.082992	10441	1.009482	9313	288	0.036597	2.758356	275	0.038327	2.952862	4	1	2017-06-28	2017-06-28	00:24:56	154	154											23842609505430341	0	IMPRESSIONS	APP_INSTALLS	3000	13	65						9
23842588342520341	EliAds_and_SA_0525_1	23842609504770341	SA_MF_20170627_1056_MB_Oi_CIM_samsungchange1_2	23842609504780341	samsungchange1_2	0																	21	0	21	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:24:56	0	0											23842609505180341	70	IMPRESSIONS	APP_INSTALLS	300000	13	48						
23842588342520341	EliAds_and_SA_0525_1	23842607100160341	SA_MF_20170622_1337_AB_Oi_CIM_samsungall_chat-1	23842607100170341	2017622_samsung_en_chat-1	4.36	3	293	14	103			103	3			3	3	3	1.453333	0.014881	0.311429	7879	0.55337	7509	100	0.0436	1.269197	96	0.045417	1.278466	4	2	2017-06-28	2017-06-28	00:25:02	184	155											23842607104760341	0	IMPRESSIONS	APP_INSTALLS	1500	13	48						9
23842602465710341	EliAds_and_SA_0614_test	23842606422300341	SA_F_170621_1110_MB_Oi_CIM_25_34	23842606422280341	0621_test6_1_beauty	12.21	19	959	115	248	1		247	10			19	22	21	0.642632	0.012732	0.106174	12027	1.015216	10489	236	0.051737	1.962252	231	0.052857	2.202307	23	19	2017-06-28	2017-06-28	00:25:17	936	900											23842606426320341	120	IMPRESSIONS	APP_INSTALLS	30000	25	34	2					9
23842588342520341	EliAds_and_SA_0525_1	23842605432140341	SA_MF_20170619_2104_AB_Oi_CIM_samsungchange1_8	23842605432250341	samsungchange1_8	6.61	9	802	84	128	2		125	14			9	13	13	0.734444	0.008242	0.07869	8313	0.79514	7996	109	0.060642	1.311199	101	0.065446	1.263132	57	24	2017-06-28	2017-06-28	00:25:21	1260	1231											23842605432160341	0	IMPRESSIONS	APP_INSTALLS	2000	13	48						10
23842588342520341	EliAds_and_SA_0525_1	23842605430750341	SA_MF_20170619_2102_AB_Oi_CIM_samsungchange1_2	23842605430850341	samsungchange1_2	6.32	21	1623	119	156			156				20	21	21	0.300952	0.003894	0.053109	6126	1.031668	5929	156	0.040513	2.546523	156	0.040513	2.631135	0	0	2017-06-28	2017-06-28	00:25:21	1	0											23842605430760341	0	IMPRESSIONS	APP_INSTALLS	2000	13	48						10
23842601519620341	EliAds_and_ph_0612	23842604781670341	PH_and_MF_170618_1306_AB_Oi_CIM_OPPOA37	23842604781680341	0618_OPPOA371_3	3.78	8	647	39	125			125	44			8	9	9	0.4725	0.005842	0.096923	3703	1.020794	3606	81	0.046667	2.187416	76	0.049737	2.107598	56	47	2017-06-28	2017-06-28	00:25:23	1256	1240											23842604782770341	0	IMPRESSIONS	APP_INSTALLS	1200	13	48						9
23842601900310341	EliAds_ios_ph_0613	23842604009530341	PH_ios_MF_170616_1825_MB_Oi_CIM	23842604009540341	0616_P6	0																	1	0	1	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:25:26	0	0											23842604011640341	30	IMPRESSIONS	APP_INSTALLS	2000	15	46						
23842601900310341	EliAds_ios_ph_0613	23842601900370341	PH_ios_MF_170612_1816_MB_Oi_CI	23842601900820341	0613_twogirl	0				1			1										8	0	7	1	0	12.5	1	0	14.285714	1	1	2017-06-28	2017-06-28	00:25:28	1	1											23842601913090341	35	APP_INSTALLS	APP_INSTALLS	4000	13	48						
23842601519620341	EliAds_and_ph_0612	23842602187960341	PH_and_F_170613_2115_MB_Oi_CIM_20_35_beauty2	23842602187980341	0613_P4	0.07	1	28	3	2			2				1	1	1	0.07	0.0025	0.023333	90	0.777778	85	2	0.035	2.222222	2	0.035	2.352941	2	2	2017-06-28	2017-06-28	00:25:31	1	1											23842602194440341	25	IMPRESSIONS	APP_INSTALLS	1500	20	35	2					
23842601900310341	EliAds_ios_ph_0613	23842602495910341	PH_ios_MF_170614_1350_MB_Oi_CIM	23842602495920341	0614_P6	0																	6	0	6	0	0	0	0	0	0	0	0	2017-06-28	2017-06-28	00:25:32	0	0											23842602497170341	30	IMPRESSIONS	APP_INSTALLS	2000	15	46						
