campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592860780762	ID_M_20170628_1828_MB_All_Oi_Cim_mouthSinging	23842592860880762	20170628_mouthSinging	177.64	253	426	426	56832	25	29	56827	3879		51770	251	249	249	0.702134	0.416995	0.416995	267114	0.665034	263823	1123	0.158183	0.42042	1117	0.159033	0.42339	206	163	2017-06-29	2017-06-29	00:04:34	26370	26370	0.008657	20520	13404	51513	30706	22153	14669	11958			23842592860790762	120	IMPRESSIONS	APP_INSTALLS	300000	13	29	1					6
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592860310762	ID_M_20170628_1826_MB_LL10DT7m_Oi_Cim_mouthSinging	23842592860570762	20170628_mouthSinging	274.47	386	651	651	59459	35	51	59446	6879		50842	385	389	389	0.711062	0.421613	0.421613	355313	0.772474	347797	1637	0.167666	0.460721	1609	0.170584	0.462626	367	374	2017-06-29	2017-06-29	00:04:34	76816	74026	0.01161	23641	15179	50546	32584	25227	16606	13533			23842592860480762	110	IMPRESSIONS	APP_INSTALLS	300000	13	29	1	23842585438800762;23842585438780762	"Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT7m"			5
23842589465590762	EliAds_fb_FM_ID_bf	23842592859850762	ID_F_20170628_1823_MB_All_Oi_Cim_mouthSinging	23842592859990762	20170628_mouthSinging	122.53	200	353	353	30545	12	14	30538	1442		28224	200	201	201	0.61265	0.34711	0.34711	157907	0.775963	151507	846	0.144835	0.535758	832	0.147272	0.54915	316	220	2017-06-29	2017-06-29	00:04:35	12668	11835	0.01044	11737	7944	27981	16936	12558	8666	7093			23842592859900762	95	IMPRESSIONS	APP_INSTALLS	300000	13	65	2					6
23842589465590762	EliAds_fb_FM_ID_bf	23842592395450762	ID_F_20170627_1001_MB_All_Oi_Cim_glasses	23842592395440762	20170627_glasses	691.92	810	1473	1473	145266	32	41	145164	3530		137898	808	812	812	0.854222	0.469735	0.469735	838308	0.825377	781498	3662	0.188946	0.436832	3444	0.200906	0.440692	1798	1112	2017-06-29	2017-06-29	00:04:36	88105	88105	0.01124	61559	61559	230269	138571	102427	63991	56714			23842592787510762	95	IMPRESSIONS	APP_INSTALLS	300000	13	65	2					5
23842589465590762	EliAds_fb_FM_ID_bf	23842592815120762	ID_F_20170628_1359_MB_LL10DT8f_Oi_Cim_purpleComedy	23842592815290762	20170628_purpleComedy	24.16	25	41	41	3516	1		3510	318		3095	25	24	24	0.9664	0.589268	0.589268	28269	0.854646	27975	96	0.251667	0.339595	96	0.251667	0.343164	45	29	2017-06-29	2017-06-29	00:04:37	8263	8263	0.022104	1093	755	3082	1779	1197	799	677			23842592815200762	100	IMPRESSIONS	APP_INSTALLS	500000	13	29	2	23842585438830762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT8f"			6
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592817600762	ID_M_20170628_1410_MB_All_Oi_Cim_purpleComedy	23842592817740762	20170628_purpleComedy	31.12	41	60	60	9547		1	9546	656		8716	41	40	40	0.759024	0.518667	0.518667	40210	0.773937	39312	173	0.179884	0.430241	173	0.179884	0.440069	21	17	2017-06-29	2017-06-29	00:04:38	2982	2625	0.014728	2113	1458	8698	4172	2418	1580	1306			23842592817650762	110	IMPRESSIONS	APP_INSTALLS	300000	13	29	1					6
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592817250762	ID_M_20170628_1407_MB_LL10DT7m_Oi_Cim_purpleComedy	23842592817350762	20170628_purpleComedy	139.65	147	220	220	26816	2	16	26809	3603		22473	146	142	142	0.95	0.634773	0.634773	157387	0.887303	157387	715	0.195315	0.454294	706	0.197805	0.448576	128	130	2017-06-29	2017-06-29	00:04:40	35259	35259	0.021153	6602	4367	22376	11865	7437	4674	3887			23842592817260762	110	IMPRESSIONS	APP_INSTALLS	300000	13	29	1	23842585438780762;23842585438800762	"Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m"			6
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592814590762	ID_M_20170628_1350_MB_LL10DT7m_Oi_Cim_blackComedy	23842592814690762	20170628_blackComedy	51.27	60	91	91	12574	2	5	12572	968		11338	60	60	60	0.8545	0.563407	0.563407	58587	0.875109	57955	258	0.198721	0.440371	257	0.199494	0.443448	27	31	2017-06-29	2017-06-29	00:04:41	8602	8134	0.015471	3314	3314	13188	8389	5948	3602	2954			23842592814600762	105	IMPRESSIONS	APP_INSTALLS	300000	13	29	1	23842585438780762;23842585438800762	"Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m"			5
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591488520762	ID_M_20170622_1953_MB_All_Oi_Cim_black_beauty	23842591488640762	20170622_black_beauty	13.2	9	13	13	5544	1		5544	344		5137	9	8	8	1.466667	1.015385	1.015385	22425	0.588629	22425	62	0.212903	0.276477	62	0.212903	0.276477	6	2	2017-06-29	2017-06-29	00:04:42	1144	1144	0.00753	1753	910	4743	2589	1731	1048	774			23842591488550762	85	IMPRESSIONS	APP_INSTALLS	300000	13	40	1					4
23842589465590762	EliAds_fb_FM_ID_bf	23842592816400762	ID_F_20170628_1404_MB_All_Oi_Cim_purpleComedy	23842592816600762	20170628_purpleComedy	711.9	1112	1858	1858	193821	28	45	193777	9576		179271	1111	1108	1108	0.640198	0.383154	0.383154	866651	0.821438	843594	4854	0.146663	0.560087	4790	0.148622	0.567809	883	630	2017-06-29	2017-06-29	00:04:43	42610	40604	0.015484	45977	32171	178598	88318	52394	34571	29145			23842592816510762	105	IMPRESSIONS	APP_INSTALLS	300000	13	65	2					6
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592814870762	ID_M_20170628_1353_MB_All_Oi_Cim_blackComedy	23842592814970762	20170628_blackComedy	121.41	165	256	256	33949	6	31	33942	2130		31066	164	163	163	0.735818	0.474258	0.474258	180153	0.673927	177434	708	0.171483	0.392999	694	0.174942	0.391131	197	178	2017-06-29	2017-06-29	00:04:43	30473	29056	0.01359	8934	8932	36547	22397	15620	9662	8069			23842592814880762	120	IMPRESSIONS	APP_INSTALLS	300000	13	29	1					5
23842589465590762	EliAds_fb_FM_ID_bf	23842592814250762	ID_F_20170628_1347_MB_All_Oi_Cim_blackComedy	23842592814350762	20170628_blackComedy	112.62	174	295	295	30260	6	5	30255	1143		28440	174	170	170	0.647241	0.381763	0.381763	131608	0.855723	130356	661	0.170378	0.502249	644	0.174876	0.494032	143	97	2017-06-29	2017-06-29	00:04:44	5424	5424	0.014374	7835	7835	34373	19858	13393	8440	7091			23842592814260762	105	IMPRESSIONS	APP_INSTALLS	300000	13	65	2					6
23842589465590762	EliAds_fb_FM_ID_bf	23842592813990762	ID_F_20170628_1344_MB_LL10DT8f_Oi_Cim_blackComedy	23842592814110762	20170628_blackComedy	259.25	370	604	604	63662	14	19	63652	7480		54453	369	366	366	0.700676	0.429222	0.429222	320665	0.808476	311965	1682	0.154132	0.524535	1647	0.157407	0.527944	243	299	2017-06-29	2017-06-29	00:04:45	50043	50043	0.015071	17202	17190	63366	40882	30164	18509	15401			23842592814020762	120	IMPRESSIONS	APP_INSTALLS	500000	13	29	2	23842585438810762;23842585438830762	"Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT8f"			5
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592421890762	ID_M_20170627_1250_MB_LL10DT7m_Oi_Cim_glasses	23842592421900762	20170627_glasses	350.07	449	753	753	81522	6	34	81509	6496		73111	447	453	453	0.779666	0.4649	0.4649	440284	0.7951	426339	1862	0.188008	0.422909	1822	0.192135	0.427359	514	395	2017-06-29	2017-06-29	00:04:45	106316	102921	0.010601	33022	33016	110270	73654	58863	34408	30852			23842592423900762	110	IMPRESSIONS	APP_INSTALLS	300000	13	29	1	23842585438800762;23842585438780762	"Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT7m"			5
23842589465590762	EliAds_fb_FM_ID_bf	23842592421020762	ID_F_20170627_1245_MB_LL10DT8f_Oi_Cim_glasses	23842592421010762	20170627_glasses	704.23	1060	1902	1902	119511	11	22	119438	9445		105595	1054	1060	1060	0.664368	0.370258	0.370258	951859	0.739847	892190	4360	0.161521	0.458051	4228	0.166563	0.47389	2081	1445	2017-06-29	2017-06-29	00:04:46	333863	318404	0.013366	52687	52687	153672	106001	86919	54331	49014			23842592421690762	120	IMPRESSIONS	APP_INSTALLS	500000	13	29	2	23842585438830762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT8f"			6
23842589465590762	EliAds_fb_FM_ID_bf	23842591704640762	ID_MF_20170623_2034_MB_LL10DT8f_Oi_Cim_scarf_comedy	23842591704650762	20170623_scarf_comedy	1018.75	1485	2395	2395	166792	44	70	166682	24988		134787	1478	1465	1465	0.686027	0.425365	0.425365	1421512	0.716666	1385081	6754	0.150837	0.475128	6420	0.158684	0.463511	2378	2308	2017-06-29	2017-06-29	00:04:47	505727	495148	0.015692	64921	43757	132868	87624	68189	46802	39647			23842591705030762	105	IMPRESSIONS	APP_INSTALLS	500000	13	65		23842585438810762;23842585438800762;23842585438780762;23842585438830762	"Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT8f"			6
23842589465590762	EliAds_fb_FM_ID_bf	23842591972450762	ID_MF_20170625_1640_MB_LL10DT7m8F_Oi_Cim_grepGril	23842591972440762	20170625_greyGirl	1302.02	1943	3150	3150	218172	69	144	218083	26095		183815	1933	1907	1907	0.670108	0.41334	0.41334	1784448	0.729649	1642751	7927	0.164251	0.444227	7976	0.163242	0.485527	2377	2267	2017-06-29	2017-06-29	00:04:48	527426	493476	0.013318	97763	62750	183384	126526	103282	67379	56445			23842591973470762	140	IMPRESSIONS	APP_INSTALLS	500000	13	34		23842585438830762;23842585438780762;23842585438800762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f"			5
23842591179420762	EliAds_fb_M_ID_TG_bf	23842592604650762	ID_M_20170628_0012_MB_All_Oi_Cim_glasses	23842592604640762	20170627_glasses	133.64	190	342	342	24767		17	24753	1211		22395	190	187	187	0.703368	0.39076	0.39076	232650	0.574425	223893	1130	0.118265	0.485708	1102	0.12127	0.492199	419	307	2017-06-29	2017-06-29	00:04:48	66994	63395	0.012485	10704	10704	33752	22443	17892	10974	10023			23842592605660762	120	IMPRESSIONS	APP_INSTALLS	300000	13	29	1					4
23842589465590762	EliAds_fb_FM_ID_bf	23842592618260762	ID_F_20170628_0035_MB_All_Oi_Cim_pinkComedy	23842592618250762	20170627_pinkComedy	199	377	611	611	63947	11	12	63926	2768		59794	375	365	365	0.527851	0.325696	0.325696	294677	0.675316	288820	1340	0.148507	0.454735	1316	0.151216	0.455647	404	275	2017-06-29	2017-06-29	00:04:50	27771	27771	0.009515	20914	20925	68988	46773	35090	22463	19007			23842592619340762	100	IMPRESSIONS	APP_INSTALLS	500000	13	29	2					6
23842589465590762	EliAds_fb_FM_ID_bf	23842592618300762	ID_F_20170628_0038_MB_All_Oi_Cim_singing2	23842592618290762	20170628_singing2	0.06				36			36	7		28							209	0.287081	209	1	0.06	0.478469	1	0.06	0.478469	0	0	2017-06-29	2017-06-29	00:04:50	15	15	0.006667	9	3	20	9	6	4	3			23842592619210762	100	IMPRESSIONS	APP_INSTALLS	300000	13	29	2					
23842589465590762	EliAds_fb_FM_ID_bf	23842592617520762	ID_F_20170628_0030_MB_LL10DT8f_Oi_Cim_singing2	23842592617530762	20170628_singing2	0.53	1	2	2	142			142	11		126	1	1	1	0.53	0.265	0.265	615	0.861789	601	5	0.106	0.813008	5	0.106	0.831947	2	2	2017-06-29	2017-06-29	00:04:51	104	102	0.008983	59	32	93	59	45	33	22			23842592618070762	100	IMPRESSIONS	APP_INSTALLS	300000	13	29	2	23842585438810762;23842585438830762	"Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT8f"			6
23842589465590762	EliAds_fb_FM_ID_bf	23842592615110762	ID_F_20170628_0020_MB_LL10DT8f_Oi_Cim_pinkComedy	23842592615100762	20170627_pinkComedy	416.51	803	1415	1415	96706	10	36	96664	7342		86520	799	795	795	0.518692	0.294353	0.294353	466081	0.893643	432304	2756	0.151128	0.591314	2700	0.154263	0.62456	892	654	2017-06-29	2017-06-29	00:04:52	92838	84947	0.011962	34818	34864	96875	71058	56511	37081	31493			23842592617090762	100	IMPRESSIONS	APP_INSTALLS	500000	13	29	2	23842585438830762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT8f"			6
23842589465590762	EliAds_fb_FM_ID_bf	23842589754520762	ID_F_20170615_1020_MB_All_Oi_Cim_Colorful	23842589754510762	20170615_Colorful	0.25				65			65	27		34							323	0.773994	320	4	0.0625	1.23839	4	0.0625	1.25	1	0	2017-06-29	2017-06-29	00:04:53	114	113	0.013889	18	7	30	22	18	8	6			23842589755850762	100	IMPRESSIONS	APP_INSTALLS	120000	13	24	2					
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591489550762	ID_M_20170622_1954_MB_All_Oi_Cim_carf_comedy	23842591489700762	20170622_scarf_comedy	563.2	638	1081	1081	63783	19	49	63734	3420		56936	637	623	623	0.882759	0.520999	0.520999	757767	0.743236	736727	3303	0.170512	0.435886	3174	0.177442	0.430824	1673	1482	2017-06-29	2017-06-29	00:04:53	161332	161332	0.021795	25841	18331	55703	35256	27176	19515	16533			23842591492420762	110	IMPRESSIONS	APP_INSTALLS	320000	13	40	1					6
23842589465590762	EliAds_fb_FM_ID_bf	23842589548260762	ID_F_20170614_1815_MB_All_Oi_Cim_Introduce	23842589588270762	20170614_Introduce	1.93	5	9	9	479			477	106		358	5	5	5	0.386	0.214444	0.214444	4187	0.460951	4122	13	0.148462	0.310485	12	0.160833	0.291121	7	6	2017-06-29	2017-06-29	00:04:54	1548	1519	0.010266	188	87	170	105	87	51	21			23842589588920762	90	IMPRESSIONS	APP_INSTALLS	120000	13	24	2					5
23842589465590762	EliAds_fb_FM_ID_bf	23842591696710762	ID_F_20170623_1640_MB_L10DT8f_Oi_Cim_free1GB	23842591696700762	20170623_free1Gb	0.3				32			32	6		25							307	0.977199	304	1	0.3	0.325733	1	0.3	0.328947	0	0	2017-06-29	2017-06-29	00:05:02	14	14	0.0375	8	2	9	4	2	2	1			23842591699490762	85	IMPRESSIONS	APP_INSTALLS	1000000	13	65		23842585438830762;23842585438780762;23842585438800762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f"			
23842589465590762	EliAds_fb_FM_ID_bf	23842590438220762	ID_F_20170618_2012_MB_All_Oi_Cim_yGirlsDance	23842590438210762	20170618_ygirlDance	0.42				136			136	22		108							571	0.735552	557	6	0.07	1.050788	6	0.07	1.077199	0	0	2017-06-29	2017-06-29	00:05:03	186	185	0.004828	87	49	87	62	49	45	17			23842590438360762	85	IMPRESSIONS	APP_INSTALLS	300000	13	24	2					5
23842589465590762	EliAds_fb_FM_ID_bf	23842590920300762	ID_M_20170620_2130_MB_All_Oi_Cim_beauty	23842590920410762	20170620_beauty	0.28				39			39	3		31							209	1.339713	204	5	0.056	2.392344	5	0.056	2.45098	0	0	2017-06-29	2017-06-29	00:05:03	42	42	0.031111	9	9	35	24	20	11	9			23842590920320762	100	IMPRESSIONS	APP_INSTALLS	120000	13	35	1					
23842589465590762	EliAds_fb_FM_ID_bf	23842590919450762	ID_F_20170620_2124_MB_All_Oi_Cim_Hiphop	23842590919620762	20170620_Hiphop	0.07				15			15	8		6							166	0.421687	165	1	0.07	0.60241	1	0.07	0.606061	0	0	2017-06-29	2017-06-29	00:05:04	78	78	0.014	5	3	3	3	3	1	1			23842590919520762	105	IMPRESSIONS	APP_INSTALLS	120000	13	35	2					
23842585474840762	EliAds_fb_FM_BR_bf	23842590792960762	EliAds_BR_MF_70619_1114_Ll10BXMF1_MB_Oi_Cim_cow	23842590792970762	BR_20170619_cow	10.27	52	116	114	1925	1	1	1925	8		1793	52	51	51	0.1975	0.088534	0.090088	9771	1.051069	9680	122	0.08418	1.248593	121	0.084876	1.25	94	84	2017-06-29	2017-06-29	00:05:04	523	468	0.014588	704	302	1263	630	408	312	277			23842590812820762	16	IMPRESSIONS	APP_INSTALLS	4000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			9
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589893850762	BR_20170616_RoundFaceGirl	73.77	508	1145	1139	16656	30	11	16606	172		15240	508	509	509	0.145217	0.064428	0.064767	77576	0.950938	74394	1153	0.063981	1.486284	1132	0.065168	1.521628	987	790	2017-06-29	2017-06-29	00:05:05	3414	3070	0.009498	7767	5235	11929	8317	6346	5326	4757			23842589894030762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			9
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589177510762	BR_20170613_Baby	0.01				1			1			1							13	0.769231	13	0	0	0	0	0	0	0	0	2017-06-29	2017-06-29	00:05:06	0	0	0.01	1		1	1	1					23842589199880762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589177090762	BR_20170510_ManYellow	2.45	12	28	28	526		2	525	6		475	12	12	12	0.204167	0.0875	0.0875	2702	0.906736	2611	42	0.058333	1.554404	41	0.059756	1.57028	29	20	2017-06-29	2017-06-29	00:05:08	71	70	0.010889	225	75	359	237	186	89	57			23842589199580762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			9
