campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	creative_id	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name	relevance_score
23842589465590762	EliAds_fb_FM_ID_bf	23842591696710762	ID_F_20170623_1640_MB_L10DT8f_Oi_Cim_free1GB	23842591696700762	20170623_free1Gb	2.93	2	4	4	361			361	42		309	2	2	2	1.465	0.7325	0.7325	3593	0.815475	3585	10	0.293	0.278319	10	0.293	0.27894	0	0	2017-06-27	2017-06-27	00:33:06	67	66	0.030842	95	19	107	46	26	15	12			23842591699490762	85	IMPRESSIONS	APP_INSTALLS	1000000	13	65		23842585438810762;23842585438800762;23842585438780762;23842585438830762	"Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT8f"			3
23842589465590762	EliAds_fb_FM_ID_bf	23842590438220762	ID_F_20170618_2012_MB_All_Oi_Cim_yGirlsDance	23842590438210762	20170618_ygirlDance	5.4	4	7	7	2066	1		2066	377		1607	4	5	5	1.35	0.771429	0.771429	11799	0.457666	11620	81	0.066667	0.686499	77	0.07013	0.662651	26	11	2017-06-27	2017-06-27	00:33:07	4458	4426	0.004708	1147	651	1137	855	644	527	200			23842590438360762	85	IMPRESSIONS	APP_INSTALLS	300000	13	24	2					5
23842589465590762	EliAds_fb_FM_ID_bf	23842589754520762	ID_F_20170615_1020_MB_All_Oi_Cim_Colorful	23842589754510762	20170615_Colorful	0.79	2	1	1	222			222	64		147	2	1	1	0.395	0.79	0.79	1554	0.508366	1533	11	0.071818	0.707851	10	0.079	0.652316	4	4	2017-06-27	2017-06-27	00:33:07	530	516	0.009875	80	34	134	95	73	38	31			23842589755850762	85	IMPRESSIONS	APP_INSTALLS	120000	13	24	2					5
23842589465590762	EliAds_fb_FM_ID_bf	23842590920300762	ID_M_20170620_2130_MB_All_Oi_Cim_beauty	23842590920410762	20170620_beauty	0.25				33			33	2		31							220	1.136364	219	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:33:08	75	74	0.015625	16	16	35	22	20	17	14			23842590920320762	100	IMPRESSIONS	APP_INSTALLS	120000	13	35	1					
23842589465590762	EliAds_fb_FM_ID_bf	23842590919450762	ID_F_20170620_2124_MB_All_Oi_Cim_Hiphop	23842590919620762	20170620_Hiphop	0.2				21			21	10		11							405	0.493827	399	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:33:08	164	162	0.05	4	2	3	2	1	1	1			23842590919520762	105	IMPRESSIONS	APP_INSTALLS	120000	13	35	2					
23842585474840762	EliAds_fb_FM_BR_bf	23842590792960762	EliAds_BR_MF_70619_1114_Ll10BXMF1_MB_Oi_Cim_cow	23842590792970762	BR_20170619_cow	39.67	267	618	610	9204	7	3	9196	31		8556	265	265	265	0.148577	0.064191	0.065033	39060	1.015617	38581	599	0.066227	1.533538	593	0.066897	1.537026	539	482	2017-06-27	2017-06-27	00:33:08	1821	1671	0.010352	3832	1692	6326	3436	2301	1760	1542			23842590812820762	16	IMPRESSIONS	APP_INSTALLS	6000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			10
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589893850762	BR_20170616_RoundFaceGirl	91.44	639	1411	1403	23457	42	15	23410	326		21513	639	637	637	0.143099	0.064805	0.065175	104200	0.877543	103286	1514	0.060396	1.452975	1483	0.061659	1.435819	1112	827	2017-06-27	2017-06-27	00:33:10	3098	3062	0.008737	10466	6862	16606	11218	8490	6992	6297			23842589894030762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			9
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589177510762	BR_20170613_Baby	0.02				2			2			2							8	2.5	8	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:33:12	1	1	0.01	2		2	2	2	1				23842589199880762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			
23842585474840762	EliAds_fb_FM_BR_bf	23842589177060762	EliAds_BR_MF_70613_1500_Ll10BXMF1_MB_Oi_Cim_BabyAndDog	23842589177090762	BR_20170510_ManYellow	9.23	55	124	123	2254		3	2253	30		2091	54	54	54	0.167818	0.074435	0.075041	10951	0.842845	10730	129	0.07155	1.177975	125	0.07384	1.164958	85	71	2017-06-27	2017-06-27	00:33:13	294	293	0.01	923	325	1560	972	719	369	279			23842589199580762	16	IMPRESSIONS	APP_INSTALLS	12000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			9
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591974510762	ID_M_20170625_1700_MB_All_Oi_Cim_grepGril	23842591974520762	20170625_greyGirl	1568.45	2194	3874	3874	276013	164	171	275881	8992		257790	2189	2173	2173	0.714881	0.404866	0.404866	1483302	1.057404	1368725	8761	0.179026	0.590642	8704	0.180199	0.63592	4202	3082	2017-06-27	2017-06-27	00:33:15	201166	181413	0.013731	114231	79350	255884	162067	122654	85074	70966			23842591975070762	100	IMPRESSIONS	APP_INSTALLS	200000	13	65	1					8
23842589465590762	EliAds_fb_FM_ID_bf	23842591972450762	ID_MF_20170625_1640_MB_LL10DT7m8F_Oi_Cim_grepGril	23842591972440762	20170625_greyGirl	2508.88	4241	7028	7028	468312	166	319	468039	61925		388182	4254	4238	4238	0.591577	0.356983	0.356983	3389866	0.740112	3071259	17408	0.144122	0.513531	16704	0.150196	0.543881	5877	5722	2017-06-27	2017-06-27	00:33:19	1125569	1017588	0.011753	213476	138017	387013	272050	224514	148040	123469			23842591973470762	105	IMPRESSIONS	APP_INSTALLS	400000	13	34		23842585438800762;23842585438810762;23842585438830762;23842585438780762	"Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT7m"			7
23842589465590762	EliAds_fb_FM_ID_bf	23842591643370762	ID_F_20170623_1440_MB_All_Oi_Cim_pig_stickers	23842591643480762	20170623_pig_stickers	0.14				10			10			10							129	1.085271	126	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:33:21	23	23	0.07	2	1	9	3	2	1	1			23842591643390762	120	IMPRESSIONS	APP_INSTALLS	120000	13	35	2					
23842585474840762	EliAds_fb_FM_BR_bf	23842591964890762	EliAds_BR_MF_70625_1512_Ll10BXMF1_AB_Oi_Cim_boyGhost	23842591964900762	BR_20170625_boyGhost	40.49	396	918	912	22006	3	6	21985	120		20912	394	393	393	0.102247	0.044107	0.044397	47294	0.856134	46098	944	0.042892	1.996025	930	0.043538	2.017441	881	696	2017-06-27	2017-06-27	00:33:21	2268	2239	0.003581	11308	3929	16878	11747	6656	4267	2734			23842591965080762	0	IMPRESSIONS	APP_INSTALLS	7000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			10
23842585474840762	EliAds_fb_FM_BR_bf	23842589025530762	EliAds_BR_MF_70613_0030_Ll10BXMF1_AB_Oi_Cim	23842591894270762	BR_20170624_girlBeard	31.21	216	501	497	10384	12	6	10370	90		9731	215	216	216	0.144491	0.062295	0.062797	38345	0.813926	37867	531	0.058776	1.384796	521	0.059904	1.375868	435	328	2017-06-27	2017-06-27	00:33:22	1692	1692	0.009974	3129	1140	6592	3255	1817	1219	950			23842591964690762	0	IMPRESSIONS	APP_INSTALLS	18000	13	65		23842585449240762;23842585449260762	"Lookalike (BR, 6%) - BXMF1;Lookalike (BR, 6% to 10%) - BXMF1"			10
23842585474840762	EliAds_fb_FM_BR_bf	23842591963260762	EliAds_BR_MF_70625_1508_Ll10BXMF1_AB_Oi_Cim_blueMan	23842591963240762	BR_20170625_blueMan	45.4	401	903	895	13812	17	16	13795	122		12710	401	395	395	0.113217	0.050277	0.050726	64216	0.706989	63315	930	0.048817	1.448237	912	0.049781	1.440417	816	634	2017-06-27	2017-06-27	00:33:23	2689	2565	0.007508	6047	5051	12725	8366	6651	5425	4178			23842591964420762	0	IMPRESSIONS	APP_INSTALLS	7000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"			9
