campaign_id	campaign_name	adset_id	adset_name	ad_id	ad_name	spend	result	mobile_app_actions	mobile_app_start	page_engagement	post_share	post_comment	post_engagement	post_like	clicks_to_play_video	3_second_video_view	unique_result	unique_mobile_app_actions	unique_mobile_app_start	cost_per_result	cost_mobile_app_actions	cost_per_mobile_app_start	impressions	cpm	reach	inline_link_clicks	cpc_link	inline_link_click_ctr	unique_inline_link_clicks	cost_per_unique_inline_link_click	unique_inline_link_click_ctr	app_store_clicks	button_clicks	date_start	date_stop	request_time	social_impressions	social_reach	cost_per_10_sec_video_view	10_second_video_views	30_second_video_views	video_watches_at_p25	video_watches_at_p50	video_watches_at_p75	video_watches_at_p95	video_watches_at_p100	video_average_watch_time	video_average_percentage_watched	bid_amount	bill_event	optimization_goal	daily_budget	age_min	age_max	gender	custom_audience_id	custom_audience_name	interest_id	interest_name
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591974510762	ID_M_20170625_1700_MB_All_Oi_Cim_grepGril			1538.02	2169	3835	3835	269759	162	169	269631	8746		251931	2164	2151	2151	0.709092	0.401048	0.401048	1451564	1.059561	1343508	8620	0.178425	0.593842	8564	0.179591	0.637436	4151	3049	2017-06-27	2017-06-27	00:01:39	197302	177986	0.01374	111940	77797	250058	158579	120143	83397	69573			100	IMPRESSIONS	APP_INSTALLS	200000	13	65	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842591972450762	ID_MF_20170625_1640_MB_LL10DT7m8F_Oi_Cim_grepGril			2464.09	4170	6901	6901	459047	162	307	458776	60328		380814	4180	4158	4158	0.590909	0.357063	0.357063	3321646	0.741828	3011840	17126	0.14388	0.515588	16416	0.150103	0.545049	5803	5640	2017-06-27	2017-06-27	00:01:40	1103454	1000601	0.011745	209794	135669	379668	267160	220597	145515	121317			105	IMPRESSIONS	APP_INSTALLS	400000	13	34		23842585438780762;23842585438830762;23842585438800762;23842585438810762	"Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f"		
23842585474840762	EliAds_fb_FM_BR_bf	23842591964890762	EliAds_BR_MF_70625_1512_Ll10BXMF1_AB_Oi_Cim_boyGhost			38.63	369	855	849	20988	3	6	20968	115		19951	367	366	366	0.104688	0.045181	0.045501	45264	0.853438	44362	893	0.043259	1.97287	880	0.043898	1.98368	830	655	2017-06-27	2017-06-27	00:01:40	2173	2120	0.003586	10773	3742	16095	11188	6336	4061	2609			0	IMPRESSIONS	APP_INSTALLS	7000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"		
23842585474840762	EliAds_fb_FM_BR_bf	23842591963260762	EliAds_BR_MF_70625_1508_Ll10BXMF1_AB_Oi_Cim_blueMan			43.41	376	843	837	13230	17	13	13213	117		12187	376	370	370	0.115452	0.051495	0.051864	61605	0.704651	60638	879	0.049386	1.426832	861	0.050418	1.419902	773	601	2017-06-27	2017-06-27	00:01:42	2589	2500	0.007509	5781	4833	12203	8006	6361	5190	3995			0	IMPRESSIONS	APP_INSTALLS	7000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"		
23842589465590762	EliAds_fb_FM_ID_bf	23842591961350762	ID_F_20170625_1439_MB_All_Oi_Cim_grepGril			1808.46	2553	4604	4604	342303	175	154	342013	11775		318207	2545	2543	2543	0.708367	0.392802	0.392802	2192675	0.824773	1898006	11693	0.154662	0.533276	11380	0.158916	0.599577	6602	4416	2017-06-27	2017-06-27	00:01:43	252095	225533	0.012559	143992	102549	315809	201076	153756	109186	91819			100	IMPRESSIONS	APP_INSTALLS	400000	13	65	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591704640762	ID_MF_20170623_2034_MB_LL10DT8f_Oi_Cim_scarf_comedy			2920.25	4559	7548	7545	578160	101	173	577917	65826		495185	4542	4490	4490	0.640546	0.386891	0.387044	3908221	0.747207	3565583	16611	0.175802	0.425027	15880	0.183895	0.445369	5429	4893	2017-06-27	2017-06-27	00:01:52	981722	926009	0.014285	204429	133487	487119	295768	216525	144416	120042			130	IMPRESSIONS	APP_INSTALLS	500000	13	65		23842585438780762;23842585438800762;23842585438810762;23842585438830762	"Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f;Lookalike (ID, 6% to 10%) - DT8f"		
23842589465590762	EliAds_fb_FM_ID_bf	23842591696710762	ID_F_20170623_1640_MB_L10DT8f_Oi_Cim_free1GB			2.81	2	4	4	346			346	37		299	2	2	2	1.405	0.7025	0.7025	3421	0.821397	3413	10	0.281	0.292312	10	0.281	0.292997	0	0	2017-06-27	2017-06-27	00:01:53	54	53	0.030543	92	18	104	45	25	14	11			85	IMPRESSIONS	APP_INSTALLS	1000000	13	65		23842585438830762;23842585438780762;23842585438800762;23842585438810762	"Lookalike (ID, 6% to 10%) - DT8f;Lookalike (ID, 6%) - DT7m;Lookalike (ID, 6% to 10%) - DT7m;Lookalike (ID, 6%) - DT8f"		
23842589465590762	EliAds_fb_FM_ID_bf	23842591671340762	ID_MF_20170623_1640_MB_All_Oi_Cim_free1GB			0.05				3			3			3							38	1.315789	38	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:53	1	1				1							75	IMPRESSIONS	APP_INSTALLS	1000000	13	65	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591655270762	ID_F_20170623_1555_MB_All_Oi_Cim_combineStickers			0.05				1			1			1							34	1.470588	33	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:54	1	1											100	IMPRESSIONS	APP_INSTALLS	120000	13	45	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591643830762	ID_F_20170623_1441_MB_All_Oi_Cim_sleep_stickers			0.06				11			11			11							71	0.84507	69	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:54	12	12				13	9	8	1				75	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591643600762	ID_F_20170623_1441_MB_All_Oi_Cim_scarf_comedy			1000.43	1536	2372	2372	317656	43	65	317611	24445		285810	1530	1493	1493	0.651322	0.421766	0.421766	1498053	0.66782	1422960	7233	0.138315	0.482827	7172	0.139491	0.50402	1375	1128	2017-06-27	2017-06-27	00:01:55	134291	123857	0.009166	109145	72705	281223	164359	116278	78772	65837			100	IMPRESSIONS	APP_INSTALLS	180000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591643370762	ID_F_20170623_1440_MB_All_Oi_Cim_pig_stickers			0.14				9			9			9							129	1.085271	126	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:55	23	23	0.14	1	1	8	2	1	1	1			120	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591643120762	ID_F_20170623_1440_MB_All_Oi_Cim_Orange_stickers			2.73	3	6	6	938			937	26		898	3	3	3	0.91	0.455	0.455	3845	0.710013	3782	13	0.21	0.338101	13	0.21	0.343733	8	4	2017-06-27	2017-06-27	00:01:55	400	395	0.009446	289	93	410	218	151	119	71			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591642890762	ID_F_20170623_1440_MB_All_Oi_Cim_color_singing			0.02				1			1			1							3	6.666667	3	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:56	0	0				1	1						75	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591642660762	ID_F_20170623_1440_MB_All_Oi_Cim_blue_beauty			0.04				8			8			8							46	0.869565	46	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:56	0	0	0.013333	3	3	5	3	3	3	2			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842591642420762	ID_F_20170623_1439_MB_All_Oi_Cim_black_beauty			0.42	1	2	2	91			91	2		87	1	1	1	0.42	0.21	0.21	472	0.889831	468	2	0.21	0.423729	2	0.21	0.42735	1	1	2017-06-27	2017-06-27	00:01:57	69	69	0.012353	34	20	78	49	34	22	14			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591489820762	ID_M_20170622_1955_MB_All_Oi_Cim_sleep_stickers			0.32				104			104	2		100							465	0.688172	462	2	0.16	0.430108	2	0.16	0.4329	1	0	2017-06-27	2017-06-27	00:01:57	62	62	0.010667	30	30	113	69	51	34	27			100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591489550762	ID_M_20170622_1954_MB_All_Oi_Cim_carf_comedy			1620.77	1882	3233	3233	226756	76	112	226601	11834		206235	1877	1846	1846	0.861196	0.501321	0.501321	2110541	0.767941	1937756	8334	0.194477	0.394875	8004	0.202495	0.413055	4256	3741	2017-06-27	2017-06-27	00:01:58	360048	338612	0.018809	86171	60785	202070	123821	91243	64952	55232			130	IMPRESSIONS	APP_INSTALLS	320000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591489280762	ID_M_20170622_1954_MB_All_Oi_Cim_pig_stickers			0.04				9			9			9							44	0.909091	44	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:01:58	0	0	0.01	4		8	6	4	1				100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591489030762	ID_M_20170622_1954_MB_All_Oi_Cim_color_singing			0.58				121			121	6		107							869	0.667434	856	8	0.0725	0.920598	8	0.0725	0.934579	1	0	2017-06-27	2017-06-27	00:01:59	114	113	0.015263	38	16	70	39	24	17	15			100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591488520762	ID_M_20170622_1953_MB_All_Oi_Cim_black_beauty			0.11				36			36			35							158	0.696203	158	1	0.11	0.632911	1	0.11	0.632911	0	0	2017-06-27	2017-06-27	00:02:00	5	5	0.009167	12	8	34	15	12	9	6			100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591469300762	ID_M_20170622_1749_MB_All_Oi_Cim_white_beauty			0.2				86			86	5		81							253	0.790514	252	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:00	7	7	0.005714	35	7	19	7	6	5	3			100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842591408510762	ID_F_20170622_1216_MB_exLi10DT8_Oi_Cim_gesture1335			1.22	1	4	4	425			425	12		403	1	2	2	1.22	0.305	0.305	2120	0.575472	2093	10	0.122	0.471698	10	0.122	0.477783	5	2	2017-06-27	2017-06-27	00:02:01	331	328	0.005304	230	110	276	200	161	126	77			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591214670762	ID_M_20170622_1624_MB_All_Oi_Cim_window_beauty			0.74				287			287	16		259							2037	0.363279	2014	12	0.061667	0.589102	12	0.061667	0.595829	5	4	2017-06-27	2017-06-27	00:02:01	350	350	0.005248	141	141	279	222	191	151	129			100	IMPRESSIONS	APP_INSTALLS	300000	13	40	1				
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591213850762	ID_M_20170621_1643_MB_All_Oi_Cim_gesture_1			0.06				30			30			30							96	0.625	95	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:02	5	5	0.004615	13	4	16	8	6	4	2			90	IMPRESSIONS	APP_INSTALLS	300000	13	65	1			6003423342191	Dance
23842591179420762	EliAds_fb_M_ID_TG_bf	23842591195100762	ID_M_20170621_1415_MB_All_Oi_Cim_DanceTogether			0.19				61			61	5		53							433	0.438799	433	3	0.063333	0.692841	3	0.063333	0.692841	1	0	2017-06-27	2017-06-27	00:02:02	41	41	0.008261	23	10	15	10	6	4	2			90	IMPRESSIONS	APP_INSTALLS	300000	13	65	1			6003423342191	Dance
23842589465590762	EliAds_fb_FM_ID_bf	23842590921490762	ID_M_20170620_2132_MB_All_Oi_Cim_girl2			0.59	1	2	2	104			104	18		77	1	1	1	0.59	0.295	0.295	646	0.913313	642	9	0.065556	1.393189	9	0.065556	1.401869	0	1	2017-06-27	2017-06-27	00:02:04	186	184	0.017879	33	20	56	33	30	22	15			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842590921240762	ID_M_20170620_2131_MB_All_Oi_Cim_girl1			0.3				78			78	13		61							506	0.592885	498	4	0.075	0.790514	3	0.1	0.60241	0	0	2017-06-27	2017-06-27	00:02:04	191	187	0.015789	19	4	43	24	15	8	3			90	IMPRESSIONS	APP_INSTALLS	120000	13	35	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842590920770762	ID_M_20170620_2131_MB_All_Oi_Cim_girl			2.04	1	1	1	496			496	150		332	1	1	1	2.04	2.04	2.04	5746	0.35503	5690	14	0.145714	0.243648	14	0.145714	0.246046	0	7	2017-06-27	2017-06-27	00:02:05	2518	2518	0.010681	191	79	258	197	152	91	68			90	IMPRESSIONS	APP_INSTALLS	120000	13	35	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842590920300762	ID_M_20170620_2130_MB_All_Oi_Cim_beauty			0.24				31			31	2		29							210	1.142857	209	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:06	70	69	0.016	15	15	33	21	19	16	13			100	IMPRESSIONS	APP_INSTALLS	120000	13	35	1				
23842589465590762	EliAds_fb_FM_ID_bf	23842590919450762	ID_F_20170620_2124_MB_All_Oi_Cim_Hiphop			0.19				19			19	8		11							393	0.483461	387	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:07	160	158	0.0475	4	2	3	2	1	1	1			105	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842590919200762	ID_F_20170620_2123_MB_All_Oi_Cim_girl2			0.35				73			73	21		50							563	0.62167	556	2	0.175	0.35524	2	0.175	0.359712	0	0	2017-06-27	2017-06-27	00:02:07	179	177	0.014	25	15	39	26	23	16	12			75	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842590918940762	ID_F_20170620_2123_MB_All_Oi_Cim_girl1			0.04				10			10	2		8							56	0.714286	56	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:08	13	13	0.02	2		4	2	1	1				75	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842590918400762	ID_F_20170620_2123_MB_All_Oi_Cim_girl			1.1	2	4	4	248			248	41		193	2	2	2	0.55	0.275	0.275	1690	0.650888	1669	14	0.078571	0.828402	14	0.078571	0.838826	5	4	2017-06-27	2017-06-27	00:02:08	615	609	0.010377	106	34	145	108	78	45	30			95	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842590917890762	ID_F_20170620_2122_MB_All_Oi_Cim_beauty			0.68				157			157	39		110							1284	0.529595	1264	8	0.085	0.623053	8	0.085	0.632911	0	2	2017-06-27	2017-06-27	00:02:09	507	502	0.020606	33	33	123	88	68	39	28			95	IMPRESSIONS	APP_INSTALLS	120000	13	35	2				
23842589465590762	EliAds_fb_FM_ID_bf	23842590867130762	ID_M_20170620_1728_MB_All_Oi_Cim_CatGirl1335			0.05				23			23	5		17							347	0.144092	343	1	0.05	0.288184	1	0.05	0.291545	0	0	2017-06-27	2017-06-27	00:02:10	62	61	0.005	10	6	16	11	10	6	6			75	IMPRESSIONS	APP_INSTALLS	120000	13	40	1				
23842583502800762	EliAds_fb_FM_RU	23842590841820762	EliAds_RU_MF_20170620_1540_MB_All_Oi_Cim_Fire			0.01				2			2			2							10	1	9	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:10	0	0	0.01	1		2	1						80	IMPRESSIONS	APP_INSTALLS	50000	13	45					
23842585474840762	EliAds_fb_FM_BR_bf	23842590792960762	EliAds_BR_MF_70619_1114_Ll10BXMF1_MB_Oi_Cim_cow			37.55	250	577	569	8727	7	3	8719	30		8114	248	248	248	0.1502	0.065078	0.065993	37093	1.01232	36815	565	0.06646	1.523198	560	0.067054	1.521119	508	455	2017-06-27	2017-06-27	00:02:11	1738	1609	0.010336	3633	1605	6016	3263	2180	1667	1463			16	IMPRESSIONS	APP_INSTALLS	6000	13	65		23842585449260762;23842585449240762	"Lookalike (BR, 6% to 10%) - BXMF1;Lookalike (BR, 6%) - BXMF1"		
23842583502800762	EliAds_fb_FM_RU	23842590660740762	EliAds_RU_F_20170619_2051_MB_Ll10RUF8_Oi_Cim_Variety_7			0.25	1	1	1	49			49			49	1	1	1	0.25	0.25	0.25	253	0.988142	251	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:12	0	0	0.009615	26	9	42	34	25	14	7			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590660510762	EliAds_RU_F_20170619_2050_MB_Ll10RUF8_Oi_Cim_Trouble_6			0.05				1			1			1							33	1.515152	33	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:12	0	0	0.05	1	1	1	1	1	1	1			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590660280762	EliAds_RU_F_20170619_2050_MB_Ll10RUF8_Oi_Cim_Trampoline_26			0.04				2			2			2							19	2.105263	18	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:13	1	1	0.04	1	1	2	2	1	1	1			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590660050762	EliAds_RU_F_20170619_2050_MB_Ll10RUF8_Oi_Cim_toy_27			0.03				3			3			3							36	0.833333	35	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:13	1	1	0.03	1		2	2	1	1				120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590659810762	EliAds_RU_F_20170619_2050_MB_Ll10RUF8_Oi_Cim_sunglasses_25			0.1				9			9	2		7							117	0.854701	116	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:13	0	0	0.02	5	2	6	5	3	2	2			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590659580762	EliAds_RU_F_20170619_2049_MB_Ll10RUF8_Oi_Cim_static_19			0.03				3			3			3							17	1.764706	17	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:14	0	0	0.015	2		2	2	2					120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590659350762	EliAds_RU_F_20170619_2049_MB_Ll10RUF8_Oi_Cim_space_24			0.02				2			2			2							15	1.333333	14	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:14	0	0	0.01	2	1	2	2	2	2				120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590659120762	EliAds_RU_F_20170619_2049_MB_Ll10RUF8_Oi_Cim_soldier_11			0				4			4	1		3							12	0	12	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:15	0	0	0	2		3	2	1	1				120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590658730762	EliAds_RU_F_20170619_2049_MB_Ll10RUF8_Oi_Cim_Singing_5			0.04				4			4			4							43	0.930233	43	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:15	0	0	0.04	1	1	4	1	1	1	1			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590658420762	EliAds_RU_F_20170619_2048_MB_Ll10RUF8_Oi_Cim_SignLanguage_18			0				1			1			1							7	0	7	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:15	0	0	0	1	1	1	1	1	1	1			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590658190762	EliAds_RU_F_20170619_2048_MB_Ll10RUF8_Oi_Cim_SantaClaus_2			0.03																	4	7.5	4	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:16	0	0											120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590657930762	EliAds_RU_F_20170619_2048_MB_Ll10RUF8_Oi_Cim_Pikachu_15			0.01																	7	1.428571	6	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:16	0	0											120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590657700762	EliAds_RU_F_20170619_2047_MB_Ll10RUF8_Oi_Cim_piano_20			0.03				1			1			1							14	2.142857	13	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:17	0	0	0.03	1		1	1						120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590657470762	EliAds_RU_F_20170619_2047_MB_Ll10RUF8_Oi_Cim_Painting_8			0.13				21			21			21							132	0.984848	131	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:17	2	2	0.018571	7	5	20	9	7	5	4			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590657240762	EliAds_RU_F_20170619_2047_MB_Ll10RUF8_Oi_Cim_lattice_10			0.03				3			3			3							13	2.307692	13	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:18	0	0				4	2	1					120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
23842583502800762	EliAds_fb_FM_RU	23842590657010762	EliAds_RU_F_20170619_2047_MB_Ll10RUF8_Oi_Cim_Inverted_1			0.05				9			9	1		8							35	1.428571	28	0	0	0	0	0	0	0	0	2017-06-27	2017-06-27	00:02:18	0	0	0.0125	4	4	8	7	5	4	3			120	IMPRESSIONS	APP_INSTALLS	300000	13	55	2	23842588197970762	"Lookalike (RU, 10%) - RUF8"		
